gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	47    	0.0674348	0.11244	-0.0166667	0.356517
2  	47    	0.143016 	0.137344	-0.0166667	0.582913
3  	49    	0.17421  	0.15775 	-0.0166667	0.557663
4  	46    	0.238399 	0.172158	-0.017143 	0.703946
5  	44    	0.275931 	0.207026	-0.018    	0.812977
6  	44    	0.237361 	0.21808 	-0.0171429	0.812977
7  	41    	0.340829 	0.264053	-0.0166667	0.812977
8  	49    	0.248945 	0.228503	-0.0177778	0.811247
9  	48    	0.234155 	0.200295	-0.0171429	0.695373
10 	50    	0.279326 	0.18885 	-0.0174999	0.812977
11 	50    	0.270936 	0.232245	-0.0171429	0.812825
12 	46    	0.267541 	0.217898	-0.0175   	0.812825
13 	49    	0.301213 	0.209734	-0.0171428	0.732974
14 	46    	0.36119  	0.244851	-0.0166667	0.812977
15 	44    	0.353977 	0.245722	-0.0171339	0.812977
16 	39    	0.373487 	0.286276	-0.0166667	0.812977
17 	46    	0.326372 	0.291004	-0.0166667	0.812977
18 	49    	0.234997 	0.259562	-0.0166667	0.812825
19 	47    	0.236882 	0.24658 	-0.0166667	0.812977
20 	47    	0.274553 	0.269334	-0.0171429	0.812977
21 	44    	0.386243 	0.315405	-0.0166667	0.818826
22 	45    	0.398401 	0.261613	-0.0166667	0.818826
23 	46    	0.277414 	0.257495	-0.0171429	0.818826
24 	50    	0.296031 	0.219273	-0.0166667	0.812083
25 	48    	0.271244 	0.231281	-0.02     	0.804601
26 	45    	0.405403 	0.265129	-0.0199998	0.813708
27 	46    	0.279984 	0.263466	-0.02     	0.81995 
28 	43    	0.393121 	0.269129	-0.0160002	0.81995 
29 	47    	0.318121 	0.248556	-0.02     	0.81995 
30 	47    	0.404061 	0.218104	-0.0133332	0.81995 
31 	46    	0.427606 	0.254168	-0.0166652	0.819969
32 	46    	0.313898 	0.2721  	-0.0171429	0.819969
33 	50    	0.30782  	0.208244	-0.02     	0.706026
34 	48    	0.304526 	0.235615	-0.0177778	0.706012
35 	46    	0.360123 	0.235547	-0.0171429	0.812977
36 	47    	0.355566 	0.26346 	-0.0166666	0.813756
37 	45    	0.313397 	0.252806	-0.02     	0.813756
38 	45    	0.341027 	0.245027	-0.0177777	0.813756
39 	45    	0.299173 	0.244953	-0.02     	0.813756
40 	47    	0.284384 	0.250401	-0.0175   	0.81995 
41 	48    	0.297911 	0.206837	-0.0166594	0.81995 
42 	44    	0.447279 	0.238611	-0.0171429	0.819334
43 	46    	0.373761 	0.267266	-0.0166667	0.819334
44 	48    	0.25869  	0.227887	-0.0171429	0.813708
45 	46    	0.322757 	0.259698	-0.0166667	0.818806
46 	47    	0.398499 	0.243889	-0.0166666	0.818806
47 	44    	0.43164  	0.26509 	-0.0166666	0.818806
48 	44    	0.333889 	0.268506	-0.0166667	0.818806
49 	45    	0.313877 	0.268761	-0.0166667	0.813756
50 	47    	0.321784 	0.265711	-0.0166667	0.813756
51 	44    	0.347134 	0.304119	-0.0166667	0.813756
52 	49    	0.246662 	0.218269	-0.0171429	0.813756
53 	45    	0.225855 	0.215592	-0.0166667	0.813756
54 	46    	0.180355 	0.229213	-0.0166667	0.813756
55 	45    	0.219996 	0.223508	-0.0166667	0.813756
56 	42    	0.290535 	0.242198	-0.0166667	0.813708
57 	46    	0.259901 	0.263258	-0.0166667	0.813756
58 	47    	0.242699 	0.245783	-0.0175   	0.811396
59 	46    	0.277007 	0.25537 	-0.0166667	0.812825
60 	50    	0.238374 	0.207662	-0.0166667	0.818826
61 	48    	0.260637 	0.222351	-0.0171429	0.706026
62 	49    	0.329332 	0.215769	-0.0171429	0.81995 
63 	45    	0.369051 	0.224036	-0.0171429	0.81995 
64 	46    	0.33975  	0.23256 	-0.0171429	0.813756
65 	42    	0.381993 	0.289199	-0.0175   	0.840297
66 	44    	0.410356 	0.283655	-0.0175   	0.840297
67 	46    	0.38762  	0.271624	-0.0160001	0.840297
68 	47    	0.400137 	0.254875	-0.0160001	0.840297
69 	45    	0.454949 	0.261734	-0.0166667	0.827178
70 	46    	0.366919 	0.264379	-0.02     	0.823204
71 	46    	0.413153 	0.260892	-0.0177778	0.816954
72 	45    	0.445696 	0.236792	-0.0175   	0.816954
73 	48    	0.486517 	0.234087	-0.0166667	0.840208
74 	48    	0.459452 	0.244801	-0.0150001	0.870121
75 	42    	0.474269 	0.261917	-0.02     	0.870121
76 	46    	0.465593 	0.28761 	-0.0166667	0.870121
77 	49    	0.412205 	0.274178	-0.02     	0.866204
78 	46    	0.452477 	0.270433	0.0845448 	0.866204
79 	47    	0.416588 	0.27875 	-0.0160001	0.875968
80 	45    	0.532744 	0.30707 	-0.0160001	0.961956
81 	44    	0.528754 	0.274047	0.0890357 	0.961956
82 	45    	0.525828 	0.313423	-0.01     	0.961956
83 	49    	0.437991 	0.290334	-0.0133333	0.961956
84 	45    	0.413492 	0.262635	-0.0175001	0.961956
85 	45    	0.501934 	0.263572	0.0860515 	0.961956
86 	44    	0.470094 	0.276825	-0.016    	0.961956
87 	46    	0.489965 	0.277599	0.0597729 	0.975593
88 	44    	0.46726  	0.279372	-0.016    	0.975593
89 	48    	0.410786 	0.284345	-0.0159966	0.872172
90 	44    	0.471515 	0.249569	0.0749681 	0.872172
91 	45    	0.446145 	0.284986	-0.0166665	0.872172
92 	46    	0.402423 	0.266391	-0.0175   	0.946502
93 	48    	0.468896 	0.286474	-0.0133333	1.06675 
94 	48    	0.500051 	0.246034	0.0990969 	1.06675 
95 	42    	0.524596 	0.29917 	-0.0166666	1.06675 
96 	47    	0.494272 	0.305815	-0.0149999	1.06675 
97 	48    	0.49793  	0.328684	-0.0166667	0.978778
98 	47    	0.49431  	0.312425	-0.015    	1.06675 
99 	44    	0.513657 	0.31139 	-0.02     	1.06675 
100	48    	0.488771 	0.310885	0.0590585 	0.987773
101	49    	0.396963 	0.291356	-0.0177778	0.978778
102	45    	0.458859 	0.267441	0.128477  	0.979821
103	46    	0.533992 	0.305079	0.058848  	1.06675 
104	47    	0.486236 	0.31451 	-0.02     	1.06675 
105	46    	0.492185 	0.333967	-0.0133338	1.06963 
106	48    	0.353151 	0.283739	0.0644374 	0.982715
107	45    	0.498403 	0.314984	-0.0171429	0.982715
108	46    	0.491436 	0.334139	-0.0175   	1.06963 
109	44    	0.43818  	0.310851	0.114621  	1.06963 
110	46    	0.460431 	0.335126	-0.0175   	1.06963 
111	50    	0.43681  	0.339581	-0.0171429	1.15728 
112	44    	0.501799 	0.325239	0.066219  	1.15728 
113	47    	0.506328 	0.327295	0.124894  	1.15739 
114	47    	0.417664 	0.338993	-0.01     	1.13301 
115	45    	0.431938 	0.360746	-0.0150001	1.13301 
116	41    	0.53063  	0.390524	-0.0171429	1.15728 
