gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	46    	0.0806371	0.137973	-0.0150003	0.514537
2  	46    	0.156145 	0.175482	-0.016    	0.514537
3  	46    	0.200154 	0.208876	-0.0160001	0.812825
4  	43    	0.274913 	0.215147	-0.0166667	0.812825
5  	46    	0.209545 	0.208717	-0.0177778	0.703725
6  	41    	0.304284 	0.244346	-0.0166666	0.812825
7  	44    	0.310429 	0.264066	-0.0171429	0.812825
8  	47    	0.290177 	0.228411	-0.0166666	0.812977
9  	47    	0.308462 	0.245699	-0.0166667	0.812977
10 	48    	0.296237 	0.25256 	-0.0171429	0.812977
11 	47    	0.273623 	0.233473	-0.0166667	0.812977
12 	48    	0.321585 	0.2655  	-0.0166667	0.812977
13 	45    	0.362153 	0.264471	-0.0171429	0.812977
14 	47    	0.284713 	0.281425	-0.0166667	0.812977
15 	48    	0.281639 	0.274819	-0.02     	0.812977
16 	48    	0.239638 	0.248458	-0.02     	0.812977
17 	46    	0.311429 	0.264076	-0.0175   	0.812977
18 	49    	0.280355 	0.270964	-0.02     	0.813756
19 	47    	0.291663 	0.2326  	-0.02     	0.812308
20 	47    	0.309094 	0.247376	-0.0166652	0.812977
21 	47    	0.336722 	0.24415 	-0.02     	0.812977
22 	46    	0.314931 	0.282416	-0.0171429	0.812977
23 	45    	0.291106 	0.294459	-0.0166667	0.812977
24 	45    	0.298624 	0.264487	-0.0166667	0.812977
25 	46    	0.331144 	0.291935	-0.0166667	0.812977
26 	47    	0.273066 	0.235722	-0.0166667	0.812977
27 	44    	0.27499  	0.257205	-0.0166667	0.812977
28 	48    	0.247464 	0.223494	-0.0175   	0.812977
29 	45    	0.221516 	0.205981	-0.0160001	0.703946
30 	43    	0.326798 	0.208975	-0.0171428	0.812977
31 	45    	0.281195 	0.243084	-0.0181818	0.812977
32 	46    	0.308454 	0.238703	-0.0171429	0.706026
33 	47    	0.279634 	0.217881	-0.0171429	0.739431
34 	43    	0.35212  	0.224495	-0.0171429	0.739431
35 	44    	0.325587 	0.221397	-0.0166666	0.739431
36 	45    	0.318163 	0.188421	-0.0175   	0.739431
37 	48    	0.35278  	0.227135	-0.0174999	0.812977
38 	46    	0.300264 	0.23897 	-0.0174999	0.812977
39 	42    	0.37246  	0.276902	-0.0171429	0.812977
40 	45    	0.222031 	0.251889	-0.0171429	0.812977
41 	47    	0.247466 	0.236665	-0.0166667	0.812977
42 	47    	0.272362 	0.240753	-0.02     	0.812977
43 	43    	0.303067 	0.26822 	-0.0171428	0.812977
44 	47    	0.294538 	0.253928	-0.02     	0.812977
45 	43    	0.348517 	0.279827	-0.0166667	0.812977
46 	43    	0.318253 	0.297769	-0.0171429	0.812977
47 	46    	0.340865 	0.308319	-0.0166667	0.818806
48 	48    	0.307576 	0.268607	-0.0171428	0.818806
49 	43    	0.376804 	0.264238	-0.0171429	0.818806
50 	43    	0.31363  	0.287154	-0.0166667	0.818806
51 	47    	0.284615 	0.225541	-0.0175   	0.818806
52 	44    	0.304143 	0.242069	-0.02     	0.813708
53 	47    	0.28339  	0.252866	-0.02     	0.841491
54 	44    	0.347076 	0.238268	-0.0166667	0.841491
55 	47    	0.366209 	0.214486	-0.0166667	0.841491
56 	45    	0.317056 	0.229343	-0.02     	0.841491
57 	45    	0.345605 	0.224764	-0.0166667	0.811247
58 	47    	0.333281 	0.208553	0.0626493 	0.811247
59 	43    	0.356599 	0.2443  	-0.0166667	0.732138
60 	45    	0.329456 	0.268802	-0.0175001	0.732772
61 	46    	0.322358 	0.257116	-0.02     	0.805075
62 	42    	0.333487 	0.268852	-0.02     	0.805075
63 	48    	0.295971 	0.262974	-0.02     	0.806701
64 	47    	0.359972 	0.279833	-0.02     	0.805245
65 	48    	0.316668 	0.236608	-0.02     	0.813919
66 	47    	0.287089 	0.211819	-0.02     	0.813981
67 	48    	0.335911 	0.187388	-0.02     	0.805075
68 	47    	0.282993 	0.221784	-0.02     	0.813981
69 	49    	0.310915 	0.214988	-0.02     	0.812083
70 	50    	0.314255 	0.217136	-0.02     	0.835107
71 	47    	0.342995 	0.249694	-0.02     	0.835277
72 	46    	0.384186 	0.251059	-0.0166667	0.835277
73 	48    	0.370368 	0.263053	-0.02     	0.835277
74 	46    	0.468136 	0.232008	-0.0171429	0.835277
75 	47    	0.498143 	0.242248	-0.0166667	0.945376
76 	44    	0.415637 	0.282186	-0.02     	0.945376
77 	43    	0.547412 	0.246506	-0.02     	0.945376
78 	50    	0.454664 	0.277816	-0.0175   	0.94789 
79 	46    	0.416253 	0.289822	-0.02     	0.94789 
80 	46    	0.494662 	0.312754	-0.0171428	0.94789 
81 	45    	0.508382 	0.303241	0.0737788 	0.999891
82 	45    	0.471531 	0.314806	-0.0133333	0.999891
83 	47    	0.461596 	0.288682	-0.0166667	0.999891
84 	43    	0.57875  	0.283355	0.110263  	0.999891
85 	46    	0.551472 	0.266152	0.0530603 	0.999891
86 	48    	0.500469 	0.300783	0.0939247 	1.07159 
87 	45    	0.43039  	0.312551	0.0855377 	1.07159 
88 	47    	0.461992 	0.257371	0.109364  	0.931633
89 	47    	0.477147 	0.297804	0.114262  	1.0643  
90 	46    	0.484705 	0.375168	-1        	1.0643  
91 	47    	0.475147 	0.313639	-0.016    	1.0643  
92 	46    	0.525436 	0.313055	0.0748698 	1.0643  
93 	49    	0.458873 	0.27973 	0.0567787 	1.0643  
94 	47    	0.507525 	0.295107	0.124878  	1.0643  
95 	48    	0.523981 	0.292311	0.0435444 	1.02524 
96 	46    	0.450632 	0.298617	-0.02     	0.991553
97 	44    	0.542021 	0.284773	0.125732  	0.993603
98 	47    	0.527216 	0.280765	0.119504  	0.993603
99 	44    	0.468983 	0.273811	0.0811241 	0.993603
