Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-020.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-020.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	45    	0.0964132	0.112907	-0.0150001	0.306831
2  	46    	0.149215 	0.145377	-0.02     	0.514537
3  	47    	0.169862 	0.163444	-0.0166667	0.514611
4  	46    	0.206066 	0.187124	-0.0166667	0.514537
5  	46    	0.225352 	0.181945	-0.0160001	0.514537
6  	46    	0.174587 	0.182041	-0.0166667	0.581188
7  	48    	0.167408 	0.17058 	-0.0166667	0.581188
8  	47    	0.210196 	0.170249	-0.02     	0.581188
9  	43    	0.241757 	0.186235	-0.0166668	0.581352
10 	45    	0.258673 	0.182151	-0.0166665	0.594973
11 	49    	0.205535 	0.19765 	-0.0166667	0.702687
12 	46    	0.292558 	0.216791	-0.016    	0.705828
13 	48    	0.247919 	0.209039	-0.02     	0.693407
14 	46    	0.263527 	0.202071	-0.0166667	0.695964
15 	48    	0.249847 	0.168435	-0.0177778	0.730131
16 	47    	0.270189 	0.1979  	-0.0175001	0.705921
17 	46    	0.241657 	0.184316	-0.0171429	0.705921
18 	46    	0.304281 	0.211036	-0.02     	0.83112 
19 	47    	0.296852 	0.18958 	-0.0175   	0.730348
20 	49    	0.288182 	0.151818	-0.0177778	0.654276
21 	46    	0.278203 	0.197663	-0.02     	0.693234
22 	48    	0.301726 	0.211907	-0.02     	0.730153
23 	46    	0.315712 	0.20639 	-0.0175   	0.730872
24 	45    	0.356418 	0.243508	-0.0177777	0.730153
25 	47    	0.324598 	0.265505	-0.02     	0.730872
26 	45    	0.271796 	0.257491	-0.02     	0.730872
27 	42    	0.345311 	0.249143	-0.02     	0.730872
28 	46    	0.284989 	0.253885	-0.0175   	0.731304
29 	46    	0.323692 	0.242589	-0.02     	0.730872
30 	48    	0.289087 	0.200962	-0.02     	0.730872
31 	47    	0.301418 	0.220051	-0.0166666	0.730872
32 	45    	0.281202 	0.228061	-0.02     	0.730872
33 	45    	0.311424 	0.232238	-0.0175001	0.731923
34 	47    	0.310178 	0.214292	-0.02     	0.730872
35 	43    	0.278614 	0.23024 	-0.0177778	0.730872
36 	47    	0.293292 	0.227853	-0.0200001	0.730155
37 	46    	0.353794 	0.25178 	-0.0200001	0.835693
38 	46    	0.267891 	0.240734	-0.0200001	0.835693
39 	47    	0.246783 	0.203676	-0.0177778	0.730348
40 	44    	0.308142 	0.214343	-0.0175001	0.73167 
41 	45    	0.313958 	0.210865	-0.02     	0.73167 
42 	47    	0.317844 	0.203454	-0.02     	0.731304
43 	46    	0.317928 	0.223526	-0.024    	0.731304
44 	46    	0.324679 	0.216405	-0.0171427	0.731304
45 	45    	0.298839 	0.244535	-0.02     	0.731304
46 	46    	0.299273 	0.23769 	-0.02     	0.730348
47 	46    	0.323087 	0.250392	-0.0175   	0.810192
48 	47    	0.326149 	0.23615 	-0.02     	0.810192
49 	49    	0.265096 	0.200068	-0.02     	0.726095
50 	45    	0.30886  	0.19918 	-0.0175   	0.726095
51 	45    	0.290768 	0.205826	-0.02     	0.730348
52 	50    	0.241802 	0.210244	-0.02     	0.75429 
