Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-010.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-010.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	43    	0.0714506	0.13331	-0.0166667	0.514537
2  	45    	0.12745  	0.170155	-0.0166667	0.514537
3  	48    	0.191186 	0.183024	-0.0166667	0.812825
4  	47    	0.219282 	0.192933	-0.0166666	0.812825
5  	47    	0.261631 	0.241348	-0.0171429	0.812825
6  	47    	0.310208 	0.227522	-0.0166666	0.812825
7  	49    	0.319283 	0.228747	-0.0171429	0.812977
8  	42    	0.3162   	0.279323	-0.0171429	0.812977
9  	45    	0.327758 	0.287667	-0.0166666	0.812977
10 	47    	0.22805  	0.245665	-0.0166667	0.812977
11 	48    	0.268634 	0.245286	-0.0171428	0.812977
12 	46    	0.334627 	0.254105	-0.02     	0.812977
13 	46    	0.253212 	0.261386	-0.0171429	0.812977
14 	45    	0.35911  	0.262255	-0.0166667	0.812977
15 	46    	0.249332 	0.254825	-0.0171429	0.812977
16 	47    	0.276423 	0.258633	-0.0175   	0.812977
17 	49    	0.180547 	0.191323	-0.0171429	0.811396
18 	48    	0.247789 	0.216857	-0.0166667	0.812977
19 	46    	0.284051 	0.235195	-0.0166667	0.812977
20 	46    	0.324226 	0.241495	-0.0171429	0.812977
21 	45    	0.326312 	0.269953	-0.0177777	0.812977
22 	49    	0.275642 	0.246488	-0.0175   	0.812977
23 	46    	0.295869 	0.248287	-0.02     	0.706014
24 	44    	0.356636 	0.233417	-0.0166667	0.819969
25 	46    	0.394343 	0.242793	-0.0166652	0.730095
26 	48    	0.339236 	0.2883  	-0.02     	0.81995 
27 	46    	0.292163 	0.279749	-0.02     	0.81995 
28 	45    	0.278987 	0.26985 	-0.02     	0.81995 
29 	45    	0.271549 	0.246576	-0.0175001	0.81995 
30 	45    	0.38547  	0.27703 	-0.0166667	0.81995 
31 	46    	0.346612 	0.274602	-0.0174999	0.81995 
32 	48    	0.290538 	0.242619	-0.0166667	0.81995 
33 	47    	0.367243 	0.242893	-0.0160001	0.81995 
34 	47    	0.380959 	0.244283	-0.0166667	0.813756
35 	48    	0.255409 	0.219963	-0.0171429	0.813708
36 	44    	0.400386 	0.262966	-0.0171428	0.818806
37 	45    	0.324079 	0.240158	-0.0175   	0.818806
38 	48    	0.3696   	0.254869	-0.0166667	0.813756
39 	47    	0.271441 	0.25044 	-0.02     	0.813756
40 	46    	0.283265 	0.234797	-0.0171429	0.813708
41 	45    	0.302799 	0.276164	-0.0171429	0.813756
42 	46    	0.267705 	0.254557	-0.0175   	0.813756
43 	46    	0.248637 	0.270535	-0.02     	0.813756
44 	44    	0.26856  	0.277983	-0.0177778	0.813756
45 	47    	0.277324 	0.248477	-0.0175   	0.813756
46 	46    	0.27396  	0.268536	-0.02     	0.813756
47 	45    	0.275618 	0.271301	-0.0171429	0.813756
48 	44    	0.288757 	0.268861	-0.0171429	0.813756
49 	46    	0.24289  	0.220548	-0.0166668	0.813756
50 	46    	0.28108  	0.257736	-0.0171429	0.813708
51 	45    	0.257272 	0.255544	-0.0171429	0.813708
52 	44    	0.247148 	0.229424	-0.0166667	0.813708
53 	45    	0.246705 	0.251718	-0.0171429	0.819969
54 	46    	0.254663 	0.264446	-0.0166667	0.813708
55 	46    	0.285772 	0.269299	-0.0166667	0.813756
56 	48    	0.271805 	0.224238	-0.0166668	0.813756
57 	48    	0.23601  	0.214202	-0.0175001	0.811396
58 	42    	0.33049  	0.217503	-0.0175   	0.813756
59 	43    	0.319166 	0.239638	-0.0175   	0.811396
60 	47    	0.295545 	0.228764	-0.0171429	0.812083
61 	47    	0.289234 	0.225632	-0.0166666	0.705857
