gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	39    	0.097231	0.112425	-0.016  	0.297429
2  	49    	0.102838	0.140814	-0.016  	0.514537
3  	43    	0.139846	0.155239	-0.02   	0.514537
4  	46    	0.191379	0.161698	-0.0160001	0.514444
5  	47    	0.217845	0.182266	-0.02     	0.812977
6  	46    	0.259737	0.200351	-0.0166667	0.812977
7  	45    	0.217538	0.201155	-0.0166666	0.812977
8  	48    	0.249933	0.21946 	-0.0174999	0.812977
9  	47    	0.188078	0.185933	-0.0166666	0.812977
10 	48    	0.20975 	0.19683 	-0.0166667	0.812308
11 	48    	0.217715	0.198389	-0.02     	0.703946
12 	49    	0.266819	0.185044	-0.0166668	0.705857
13 	45    	0.344048	0.216568	-0.0171429	0.705857
14 	44    	0.342247	0.244796	-0.0166667	0.818054
15 	47    	0.355373	0.258401	-0.0175002	0.834751
16 	46    	0.387555	0.251083	-0.0171429	0.834784
17 	45    	0.312734	0.254653	-0.0177778	0.834784
18 	46    	0.301925	0.240925	-0.02     	0.834784
19 	45    	0.357064	0.254352	-0.02     	0.834784
20 	45    	0.28333 	0.25927 	-0.0177778	0.834784
21 	43    	0.319703	0.254456	-0.02     	0.834784
22 	46    	0.300107	0.251753	-0.0177778	0.834784
23 	48    	0.353256	0.243002	-0.0174999	0.706637
24 	49    	0.275886	0.229502	-0.02     	0.706637
25 	50    	0.318018	0.216153	-0.02     	0.706637
26 	45    	0.317215	0.223173	-0.0171429	0.706637
27 	45    	0.347947	0.205201	-0.0171429	0.706637
28 	46    	0.28513 	0.233251	-0.0171427	0.706637
29 	47    	0.276487	0.209123	-0.0166666	0.706431
30 	46    	0.269783	0.199881	-0.02     	0.70633 
31 	45    	0.295397	0.198725	-0.0181819	0.727963
32 	44    	0.315894	0.230596	-0.0177778	0.727963
33 	46    	0.269415	0.222466	-0.0174999	0.728376
34 	45    	0.327895	0.217335	-0.02     	0.729565
35 	46    	0.26398 	0.206266	-0.0177778	0.729936
36 	47    	0.288295	0.200101	-0.0171429	0.835596
37 	47    	0.230765	0.212181	-0.02     	0.728376
38 	48    	0.241702	0.167413	-0.0174999	0.693461
39 	48    	0.249431	0.181889	-0.02     	0.693461
40 	45    	0.234068	0.183255	-0.0171429	0.628527
41 	47    	0.296964	0.166412	-0.02     	0.706107
42 	43    	0.291306	0.203146	-0.02     	0.706107
43 	44    	0.23894 	0.204339	-0.02     	0.706107
44 	46    	0.227265	0.165303	-0.0171429	0.695964
45 	44    	0.26313 	0.20788 	-0.0171429	0.695964
46 	44    	0.287481	0.219622	-0.0175   	0.698672
47 	45    	0.257043	0.193431	-0.0175   	0.698672
48 	49    	0.260055	0.207631	-0.0171429	0.693521
49 	49    	0.277257	0.171419	-0.0166666	0.731322
50 	47    	0.293042	0.182578	-0.0175   	0.703179
51 	46    	0.317829	0.218273	-0.0171429	0.730155
52 	43    	0.372134	0.208927	-0.0166666	0.730155
53 	46    	0.361154	0.217233	-0.0175   	0.730155
54 	47    	0.303233	0.213655	-0.02     	0.722014
55 	44    	0.32627 	0.221247	-0.0171429	0.712247
56 	49    	0.332918	0.19636 	-0.0133334	0.730155
57 	45    	0.317323	0.21339 	-0.0175   	0.730155
58 	48    	0.313541	0.209753	-0.0174999	0.833094
59 	45    	0.339517	0.22312 	-0.0177779	0.730155
60 	46    	0.291482	0.188767	-0.0181819	0.720058
61 	42    	0.341543	0.193358	-0.0166667	0.720327
62 	49    	0.289029	0.200515	-0.0175   	0.690992
63 	47    	0.336083	0.187918	-0.02     	0.652749
64 	47    	0.246391	0.200769	-0.02     	0.652854
65 	46    	0.285554	0.201289	-0.02     	0.647029
66 	47    	0.338797	0.215119	-0.0175001	0.830524
67 	46    	0.350711	0.232094	-0.02     	0.757994
68 	44    	0.386055	0.23756 	-0.02     	0.825856
69 	49    	0.31453 	0.221281	-0.0177778	0.834784
70 	45    	0.2846  	0.237377	-0.02     	0.835619
71 	45    	0.36413 	0.245011	-0.0199999	0.754079
