Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-050.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-050.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	48    	0.0590151	0.116111	-0.0160001	0.514537
2  	47    	0.0928787	0.118505	-0.0160001	0.514537
3  	45    	0.121674 	0.125327	-0.016    	0.514537
4  	45    	0.130944 	0.138937	-0.02     	0.514537
5  	45    	0.182994 	0.142896	-0.0171428	0.514537
6  	45    	0.145767 	0.171729	-0.02     	0.514537
7  	48    	0.152476 	0.159476	-0.02     	0.514444
8  	46    	0.163649 	0.171119	-0.02     	0.514444
9  	42    	0.165247 	0.174537	-0.02     	0.539526
10 	48    	0.120081 	0.139967	-0.0177778	0.449364
11 	49    	0.170277 	0.120954	-0.0177778	0.515134
12 	49    	0.218503 	0.125939	-0.0171428	0.566993
13 	45    	0.216421 	0.134654	-0.02     	0.566993
14 	46    	0.263825 	0.119523	-0.016    	0.566993
15 	42    	0.272272 	0.150117	-0.0166667	0.576913
16 	48    	0.237167 	0.118978	-0.02     	0.502328
17 	48    	0.207265 	0.116644	-0.0166667	0.502328
18 	47    	0.242266 	0.147616	-0.0181818	0.836234
19 	46    	0.230978 	0.118289	-0.0175   	0.477533
20 	46    	0.233869 	0.105412	-0.018    	0.484236
21 	49    	0.227224 	0.124358	-0.02     	0.574547
22 	43    	0.246297 	0.174754	-0.02     	0.574547
23 	48    	0.189057 	0.128572	-0.02     	0.574547
24 	44    	0.242527 	0.187545	-0.02     	0.716226
25 	47    	0.20443  	0.179115	-0.02     	0.631821
26 	47    	0.239434 	0.148997	-0.02     	0.579351
27 	44    	0.254847 	0.154285	-0.0175   	0.689119
28 	46    	0.218966 	0.157612	-0.02     	0.579351
29 	45    	0.239367 	0.156466	-0.0171428	0.647481
30 	48    	0.207053 	0.152333	-0.0177778	0.581279
31 	48    	0.229602 	0.128513	-0.02     	0.581279
32 	43    	0.246195 	0.147754	-0.0177777	0.581279
33 	47    	0.242259 	0.132308	-0.02     	0.581279
34 	47    	0.198143 	0.159422	-0.02     	0.61055 
35 	44    	0.208737 	0.125074	-0.02     	0.581279
36 	46    	0.196006 	0.135177	-0.0175001	0.517908
37 	46    	0.226024 	0.131295	-0.0225   	0.517908
38 	46    	0.218567 	0.117738	-0.0175   	0.463518
39 	45    	0.247701 	0.117049	-0.02     	0.463518
40 	47    	0.231493 	0.125199	-0.0222222	0.437627
41 	40    	0.266786 	0.133076	-0.02     	0.703175
42 	47    	0.235188 	0.119798	-0.0181818	0.703175
43 	44    	0.2637   	0.135481	-0.02     	0.703175
44 	44    	0.257141 	0.144517	-0.02     	0.703175
45 	47    	0.287919 	0.166716	-0.0166667	0.73599 
46 	44    	0.240737 	0.199791	-0.02     	0.73599 
47 	47    	0.246815 	0.133168	-0.018    	0.574752
48 	46    	0.252188 	0.13597 	-0.02     	0.540453
49 	46    	0.268365 	0.103706	-0.016    	0.516256
50 	47    	0.257412 	0.126949	-0.0171428	0.610161
51 	46    	0.237104 	0.126453	-0.0180001	0.610161
52 	46    	0.274783 	0.10158 	-0.02     	0.481565
53 	46    	0.271559 	0.112284	-0.0175   	0.502687
54 	45    	0.308339 	0.0906085	0.0910191 	0.502687
55 	48    	0.275446 	0.0965938	-0.0166667	0.481565
56 	48    	0.254137 	0.192182 	-1        	0.480878
57 	41    	0.273508 	0.201842 	-1        	0.480028
58 	46    	0.299124 	0.0731392	0.162757  	0.451769
59 	43    	0.280448 	0.204721 	-1        	0.493526
60 	47    	0.171861 	0.397478 	-1        	0.516621
61 	49    	0.285386 	0.201438 	-1        	0.485771
62 	48    	0.248815 	0.196776 	-1        	0.436311
63 	50    	0.202796 	0.313413 	-1        	0.488729
64 	47    	0.293593 	0.0829603	0.0843813 	0.509691
65 	46    	0.21982  	0.366212 	-1        	0.458362
66 	48    	0.26015  	0.269377 	-1        	0.458362
67 	48    	0.23067  	0.324518 	-1        	0.521184
68 	45    	0.232776 	0.329538 	-1        	0.521184
69 	45    	0.270367 	0.278947 	-1        	0.573638
70 	47    	0.322048 	0.103551 	-0.02     	0.589202
71 	49    	0.219507 	0.221364 	-1        	0.696513
72 	45    	0.237174 	0.270271 	-1        	0.508841
73 	48    	0.295847 	0.0808119	0.166939  	0.508841
74 	46    	0.239263 	0.2055   	-1        	0.506099
75 	45    	0.27263  	0.109811 	-0.0175   	0.522619
76 	47    	0.283953 	0.0839277	0.0962936 	0.433467
77 	41    	0.309258 	0.0928854	0.0985369 	0.566424
78 	46    	0.295527 	0.101109 	0.124363  	0.553497
79 	47    	0.251496 	0.275611 	-1        	0.553497
80 	47    	0.162955 	0.404916 	-1        	0.553497
81 	46    	0.26032  	0.270544 	-1        	0.553497
82 	46    	0.236561 	0.267241 	-1        	0.553497
83 	46    	0.29727  	0.0713101	0.115509  	0.446442
84 	45    	0.255032 	0.266543 	-1        	0.460309
85 	49    	0.131968 	0.427441 	-1        	0.515032
86 	41    	0.289581 	0.205391 	-1        	0.515032
87 	45    	0.267794 	0.200883 	-1        	0.4764  
88 	43    	0.236283 	0.326799 	-1        	0.606377
89 	48    	0.245991 	0.27089  	-1        	0.606377
90 	44    	0.244814 	0.274219 	-1        	0.606377
91 	46    	0.17763  	0.400472 	-1        	0.538407
92 	47    	0.232534 	0.324235 	-1        	0.561885
93 	45    	0.149116 	0.434665 	-1        	0.561885
94 	45    	0.234883 	0.325445 	-1        	0.561885
95 	46    	0.244401 	0.275038 	-1        	0.554764
96 	47    	0.236638 	0.26823  	-1        	0.544171
97 	45    	0.191761 	0.366356 	-1        	0.544171
98 	47    	0.21033  	0.367219 	-1        	0.544171
99 	46    	0.0452217	0.52942  	-1        	0.544171
100	43    	0.161913 	0.437442 	-1        	0.544171
101	48    	0.175961 	0.35657  	-1        	0.544171
102	46    	0.162385 	0.433902 	-1        	0.475372
103	47    	0.148025 	0.431145 	-1        	0.475372
104	46    	0.12436  	0.461641 	-1        	0.475372
105	44    	0.0847635	0.514658 	-1        	0.496807
106	49    	0.019169 	0.545474 	-1        	0.496807
107	41    	0.0467352	0.560305 	-1        	0.50496 
108	49    	0.114749 	0.49344  	-1        	0.740699
109	47    	0.206596 	0.372266 	-1        	0.740699
110	47    	0.288276 	0.292409 	-1        	0.740699
111	47    	0.275013 	0.227436 	-1        	0.740699
112	45    	0.273709 	0.221791 	-1        	0.587068
113	49    	0.305889 	0.0900748	0.119     	0.51157 
114	46    	0.276743 	0.200249 	-1        	0.469335
115	45    	0.266012 	0.198558 	-1        	0.469335
116	48    	0.281529 	0.0993071	0.0387347 	0.455463
117	46    	0.270055 	0.271007 	-1        	0.558831
118	48    	0.22583  	0.318703 	-1        	0.509958
119	49    	0.269977 	0.196791 	-1        	0.496057
120	48    	0.236442 	0.322371 	-1        	0.560111
121	42    	0.221659 	0.372648 	-1        	0.560111
122	46    	0.163431 	0.440258 	-1        	0.560111
123	47    	0.153995 	0.43421  	-1        	0.525198
124	45    	0.175747 	0.440481 	-1        	0.525198
125	46    	0.0529583	0.53362  	-1        	0.454348
126	46    	0.17094  	0.399949 	-1        	0.646055
127	47    	0.0913602	0.486531 	-1        	0.646055
128	47    	0.14925  	0.434312 	-1        	0.646055
129	45    	0.13257  	0.468029 	-1        	0.646055
130	43    	0.00119235	0.602504 	-1        	0.646055
131	47    	0.15592   	0.438515 	-1        	0.646055
132	48    	0.207084  	0.368579 	-1        	0.646055
133	45    	0.0151899 	0.581423 	-1        	0.646055
134	43    	0.254696  	0.334641 	-1        	0.646055
135	45    	0.238786  	0.289801 	-1        	0.646055
136	43    	0.304757  	0.229035 	-1        	0.646055
137	43    	0.314938  	0.10685  	0.167147  	0.646055
138	47    	0.25587   	0.274128 	-1        	0.532798
139	45    	0.228805  	0.32488  	-1        	0.532798
140	45    	0.308349  	0.0876215	0.0961577 	0.532798
141	46    	0.235338  	0.320894 	-1        	0.478541
142	48    	0.251873  	0.327637 	-1        	0.562834
143	45    	0.221581  	0.327522 	-1        	0.540492
144	46    	0.158465  	0.43823  	-1        	0.516675
145	47    	0.129711  	0.465881 	-1        	0.551441
146	45    	0.0673663 	0.538858 	-1        	0.50447 
147	44    	0.104471  	0.488631 	-1        	0.50447 
148	47    	0.0154379 	0.54567  	-1        	0.50447 
149	45    	-0.0928735	0.625981 	-1        	0.50447 
150	47    	-0.0216413	0.583108 	-1        	0.542666
151	48    	0.13033   	0.424001 	-1        	0.435604
152	48    	0.0605278 	0.501712 	-1        	0.442564
153	45    	0.136756  	0.429985 	-1        	0.538472
154	47    	0.104797  	0.455221 	-1        	0.584304
155	46    	0.2805    	0.201793 	-1        	0.584304
156	47    	0.104536  	0.491085 	-1        	0.561924
157	46    	0.200509  	0.368729 	-1        	0.493339
158	46    	0.209428  	0.275088 	-1        	0.493339
159	45    	0.18072   	0.36387  	-1        	0.557665
160	44    	0.224429  	0.327424 	-1        	0.493339
161	46    	0.0622201 	0.505658 	-1        	0.493339
162	44    	0.109368  	0.49071  	-1        	0.56001 
163	48    	0.149821  	0.435018 	-1        	0.56001 
164	46    	0.0882417 	0.515945 	-1        	0.56001 
165	44    	0.249919  	0.327101 	-1        	0.56001 
166	46    	0.163559  	0.437912 	-1        	0.492487
167	46    	0.167705  	0.400688 	-1        	0.492487
168	46    	0.186737  	0.40554  	-1        	0.494585
169	49    	0.145623  	0.46661  	-1        	0.482423
170	45    	0.0607088 	0.536122 	-1        	0.476131
171	50    	-0.0863057	0.602221 	-1        	0.530012
172	48    	0.0534923 	0.531944 	-1        	0.49905 
173	44    	0.12086   	0.463803 	-1        	0.49905 
174	44    	0.164743  	0.401336 	-1        	0.49905 
175	48    	0.24712   	0.209698 	-1        	0.49905 
176	47    	0.101889  	0.489079 	-1        	0.515791
177	48    	0.182796  	0.403872 	-1        	0.527602
178	44    	0.179548  	0.405476 	-1        	0.530812
179	45    	0.316247  	0.0960787	0.11682   	0.530812
180	46    	0.220082  	0.325654 	-1        	0.530812
181	47    	0.266913  	0.275671 	-1        	0.534113
182	43    	0.274595  	0.273555 	-1        	0.534113
183	47    	0.205229  	0.316542 	-1        	0.4827  
184	47    	0.221962  	0.322049 	-1        	0.470387
185	46    	0.255899  	0.272875 	-1        	0.552084
186	44    	0.0768084 	0.51417  	-1        	0.552084
187	46    	0.164546  	0.438668 	-1        	0.566367
188	48    	0.24401   	0.266841 	-1        	0.505851
189	47    	0.221758  	0.320782 	-1        	0.505851
190	47    	0.0816669 	0.51633  	-1        	0.505851
191	42    	0.250865  	0.334013 	-1        	0.612765
192	46    	0.145635  	0.430371 	-1        	0.521537
193	45    	0.154199  	0.433406 	-1        	0.521537
194	48    	0.0924145 	0.483703 	-1        	0.539549
195	45    	0.199654  	0.364372 	-1        	0.539549
196	42    	0.296965  	0.202234 	-1        	0.521537
197	48    	0.166248  	0.394869 	-1        	0.435356
198	40    	0.244838  	0.323381 	-1        	0.450526
199	46    	0.201866  	0.363344 	-1        	0.474758
200	44    	0.230951  	0.325155 	-1        	0.50251 
201	46    	0.0136292 	0.57272  	-1        	0.474758
202	45    	0.133787  	0.46432  	-1        	0.474758
203	43    	-0.121334 	0.634989 	-1        	0.471749
204	50    	-0.114328 	0.609139 	-1        	0.399179
205	43    	-0.0799815	0.605498 	-1        	0.434877
206	48    	0.0498179 	0.529027 	-1        	0.44797 
207	47    	0.0792814 	0.510789 	-1        	0.50462 
208	49    	-0.135409 	0.62617  	-1        	0.50462 
209	47    	-0.0618329	0.590089 	-1        	0.50462 
210	46    	-0.0338653	0.577972 	-1        	0.47461 
211	49    	0.0145135 	0.54401  	-1        	0.453347
212	42    	0.0349944 	0.553213 	-1        	0.453347
213	48    	-0.0800621	0.606506 	-1        	0.453913
214	47    	0.025595  	0.549643 	-1        	0.456135
215	44    	-0.0380454	0.60565  	-1        	0.523729
216	46    	-0.0657039	0.616209 	-1        	0.523729
217	48    	0.0687408 	0.53992  	-1        	0.523729
218	46    	0.0129154 	0.542931 	-1        	0.461963
219	47    	0.0795873 	0.513264 	-1        	0.590142
220	48    	0.229529  	0.317108 	-1        	0.466631
221	42    	0.117987  	0.495061 	-1        	0.466631
222	47    	0.203677  	0.36564  	-1        	0.564052
223	46    	0.267864  	0.273468 	-1        	0.564052
224	46    	0.251734  	0.327848 	-1        	0.564052
225	47    	0.219089  	0.374949 	-1        	0.534092
226	47    	0.217583  	0.325213 	-1        	0.593858
227	47    	0.260787  	0.273439 	-1        	0.534092
228	45    	0.242545  	0.325587 	-1        	0.534092
229	45    	0.252541  	0.326601 	-1        	0.534092
230	46    	0.233832  	0.322256 	-1        	0.534092
231	46    	0.2758    	0.202561 	-1        	0.534092
232	45    	0.267313  	0.197594 	-1        	0.474106
233	48    	0.244963  	0.272223 	-1        	0.547233
234	49    	0.307017  	0.0800764	0.170602  	0.49061 
235	49    	0.252646  	0.264083 	-1        	0.425453
236	49    	0.150435  	0.43083  	-1        	0.45389 
237	44    	0.149373  	0.431574 	-1        	0.483424
238	48    	0.0363069 	0.557771 	-1        	0.539043
239	48    	0.247678  	0.275388 	-1        	0.513556
240	44    	0.0325666 	0.559464 	-1        	0.602751
241	46    	-0.227763 	0.661694 	-1        	0.513556
242	46    	-0.0729326	0.610662 	-1        	0.513556
243	46    	-0.453523 	0.671584 	-1        	0.513556
244	39    	-0.0535181	0.623779 	-1        	0.513556
245	46    	-0.151731 	0.640905 	-1        	0.513556
246	45    	-0.191597 	0.663332 	-1        	0.584122
247	46    	-0.230839 	0.659717 	-1        	0.503836
248	49    	-0.109267 	0.614803 	-1        	0.503836
249	48    	-0.256797 	0.662411 	-1        	0.688074
250	46    	0.0067638 	0.57033  	-1        	0.56063 
251	47    	0.0568656 	0.535435 	-1        	0.484778
252	46    	0.139496  	0.467613 	-1        	0.509861
253	48    	0.265253  	0.199376 	-1        	0.546454
254	45    	0.319251  	0.0948987	0.153266  	0.546454
255	48    	0.268405  	0.209399 	-1        	0.546454
256	44    	0.239442  	0.274589 	-1        	0.546454
257	46    	0.305306  	0.104734 	-0.0133334	0.587639
258	50    	0.288827  	0.102965 	-0.018    	0.585144
259	42    	0.293421  	0.126683 	-0.0200001	0.585144
260	44    	0.286607  	0.122134 	-0.02     	0.585144
261	43    	0.29534   	0.129331 	0.0916087 	0.585144
262	45    	0.28457   	0.135256 	-0.02     	0.585144
263	44    	0.281774  	0.115809 	0.0755307 	0.585144
