Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-005.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-005.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	48    	0.0853026	0.139967	-0.0150001	0.514537
2  	50    	0.110849 	0.170502	-0.0160001	0.812825
3  	48    	0.226125 	0.1819  	-0.0160001	0.812825
4  	43    	0.261719 	0.20105 	-0.0166667	0.813708
5  	45    	0.27022  	0.18192 	-0.0166667	0.596788
6  	47    	0.238376 	0.213529	-0.02     	0.581352
7  	46    	0.26646  	0.228803	-0.0166668	0.812825
8  	45    	0.255428 	0.212005	-0.0166668	0.690311
9  	43    	0.345687 	0.238054	-0.0171429	0.803492
10 	46    	0.264658 	0.230407	-0.0175   	0.813954
11 	46    	0.274264 	0.201786	-0.02     	0.690311
12 	46    	0.302391 	0.178628	-0.02     	0.634841
13 	47    	0.274068 	0.182066	-0.0166668	0.690311
14 	46    	0.344774 	0.202454	-0.017143 	0.813954
15 	45    	0.2979   	0.246341	-0.0175   	0.813954
16 	45    	0.302977 	0.22739 	-0.02     	0.813954
17 	44    	0.387713 	0.228189	-0.016    	0.813954
18 	43    	0.405135 	0.269939	-0.016    	0.813954
19 	47    	0.380492 	0.225695	-0.016    	0.813954
20 	48    	0.301072 	0.23641 	-0.0175   	0.813954
21 	42    	0.352881 	0.234525	-0.0175   	0.70633 
22 	41    	0.374855 	0.237652	-0.0171429	0.70633 
23 	42    	0.358256 	0.244185	-0.0171429	0.731104
24 	46    	0.268951 	0.222211	-0.0171429	0.731104
25 	46    	0.297372 	0.22118 	-0.0171429	0.706431
26 	47    	0.363146 	0.24883 	-0.02     	0.818054
27 	47    	0.356304 	0.248861	-0.0175   	0.818054
28 	44    	0.351064 	0.257688	-0.0175   	0.818054
29 	41    	0.454558 	0.238597	-0.0175   	0.818054
30 	48    	0.412455 	0.265783	-0.0171429	0.827119
31 	49    	0.324076 	0.253954	-0.0171429	0.827119
32 	46    	0.426728 	0.255623	-0.0166668	0.834784
33 	45    	0.4699   	0.255554	-0.02     	0.83537 
