Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-040.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-040.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	50    	0.0460669	0.110979	-0.016  	0.514537
2  	43    	0.111119 	0.133633	-0.02   	0.514537
3  	47    	0.115052 	0.137851	-0.02   	0.428943
4  	44    	0.190719 	0.15403 	-0.02   	0.514537
5  	48    	0.166224 	0.145513	-0.02   	0.51442 
6  	42    	0.197524 	0.130734	-0.0166667	0.51442 
7  	48    	0.162935 	0.159759	-0.02     	0.51442 
8  	48    	0.194687 	0.154984	-0.0177778	0.592322
9  	45    	0.239564 	0.196592	-0.0160001	0.813708
10 	47    	0.197014 	0.202957	-0.0166667	0.812308
11 	45    	0.201775 	0.210135	-0.0175   	0.813708
12 	48    	0.152263 	0.18347 	-0.02     	0.813708
13 	48    	0.184926 	0.165989	-0.02     	0.636507
14 	44    	0.239286 	0.142608	-0.0171429	0.636507
15 	48    	0.24587  	0.148999	-0.0166667	0.694721
16 	46    	0.235364 	0.168702	-0.02     	0.694721
17 	44    	0.29243  	0.204963	-0.0171428	0.811247
18 	47    	0.201145 	0.201356	-0.0171429	0.811247
19 	45    	0.225586 	0.193255	-0.0200001	0.811247
20 	44    	0.229068 	0.208073	-0.02     	0.811247
21 	48    	0.193272 	0.198663	-0.0171429	0.811396
22 	45    	0.190575 	0.185916	-0.02     	0.811396
23 	47    	0.210455 	0.204405	-0.02     	0.811247
24 	49    	0.248118 	0.216862	-0.0166667	0.813708
25 	49    	0.152184 	0.159455	-0.02     	0.814342
26 	45    	0.180401 	0.158375	-0.02     	0.814342
27 	47    	0.189816 	0.170579	-0.02     	0.514611
28 	49    	0.135279 	0.129706	-0.02     	0.459734
29 	47    	0.167446 	0.143434	-0.0166667	0.49574 
30 	46    	0.247258 	0.15477 	-0.015    	0.75239 
31 	45    	0.256856 	0.196691	-0.0174999	0.688378
32 	44    	0.212447 	0.193655	-0.0181818	0.688378
33 	47    	0.194035 	0.162103	-0.0177778	0.585591
34 	47    	0.195917 	0.159033	-0.02     	0.576421
35 	48    	0.24525  	0.144901	-0.0171429	0.576421
36 	44    	0.246928 	0.167243	-0.02     	0.581124
37 	46    	0.271315 	0.188748	-0.0166667	0.705921
38 	46    	0.237507 	0.207378	-0.02     	0.705921
39 	45    	0.236557 	0.187886	-0.0171429	0.705921
40 	49    	0.211452 	0.158027	-0.02     	0.56908 
41 	46    	0.223413 	0.137532	-0.02     	0.574448
42 	47    	0.210942 	0.168279	-0.0177778	0.705921
43 	45    	0.267065 	0.186584	-0.0171429	0.721635
44 	47    	0.230357 	0.18684 	-0.0171429	0.706014
45 	44    	0.257248 	0.227554	-0.02     	0.812825
46 	49    	0.203909 	0.183207	-0.02     	0.706014
47 	43    	0.248343 	0.167009	-0.0171428	0.706014
48 	46    	0.264295 	0.179095	-0.0171429	0.706014
49 	48    	0.24104  	0.168761	-0.0171429	0.616705
50 	50    	0.205162 	0.142776	-0.02     	0.615231
51 	45    	0.245145 	0.16857 	-0.0171429	0.701567
52 	47    	0.20672  	0.149359	-0.02     	0.531715
53 	41    	0.30268  	0.160892	-0.0166667	0.700096
54 	44    	0.277278 	0.179845	-0.0171429	0.700096
55 	46    	0.282153 	0.154854	-0.0166667	0.700096
56 	48    	0.273533 	0.159224	-0.0177778	0.700096
57 	43    	0.286076 	0.163163	-0.0175001	0.700096
58 	45    	0.277321 	0.139349	-0.02     	0.561452
59 	47    	0.273779 	0.108556	-0.018    	0.561169
60 	48    	0.254042 	0.136617	-0.0177778	0.56198 
61 	42    	0.317836 	0.135422	-0.0177778	0.56198 
62 	46    	0.267745 	0.127628	-0.02     	0.616906
63 	44    	0.263263 	0.116343	-0.0171429	0.513825
64 	43    	0.302208 	0.125035	-0.0175   	0.513825
65 	46    	0.252823 	0.134414	-0.018    	0.513825
66 	44    	0.256876 	0.143766	-0.02     	0.515766
67 	45    	0.261685 	0.158824	-0.0177778	0.568321
68 	47    	0.263585 	0.158425	-0.0166584	0.702292
69 	43    	0.287068 	0.187678	-0.02     	0.702292
70 	47    	0.267921 	0.136409	-0.0166666	0.576658
71 	48    	0.257717 	0.174599	-0.02     	0.59496 
72 	46    	0.231479 	0.163567	-0.02     	0.59496 
73 	47    	0.251887 	0.163684	-0.0175   	0.600164
74 	47    	0.255353 	0.159525	-0.0166666	0.689693
75 	47    	0.263073 	0.142222	-0.0171428	0.689533
76 	48    	0.255239 	0.140643	-0.0166667	0.59187 
77 	48    	0.262761 	0.132417	-0.0166666	0.535601
78 	45    	0.283332 	0.161936	-0.0177779	0.732948
79 	47    	0.278798 	0.153248	-0.015    	0.732948
80 	48    	0.291416 	0.15519 	-0.0175   	0.731607
81 	47    	0.281111 	0.148406	-0.0183333	0.731607
82 	45    	0.30959  	0.168632	-0.0171432	0.752062
83 	44    	0.299731 	0.172321	-0.02     	0.752062
84 	46    	0.282277 	0.149922	-0.018    	0.731607
85 	46    	0.285029 	0.141569	-0.0166667	0.517259
86 	46    	0.290882 	0.145534	-0.0181818	0.627965
87 	48    	0.245034 	0.129718	-0.02     	0.627965
88 	50    	0.27448  	0.120555	0.0540139 	0.591072
89 	47    	0.282296 	0.111379	-0.02     	0.540456
90 	48    	0.280136 	0.143514	0.0753599 	0.728949
91 	47    	0.259727 	0.154878	-0.0171428	0.728949
92 	45    	0.282049 	0.151778	-0.02     	0.648432
93 	43    	0.309244 	0.143902	0.0911091 	0.648432
94 	46    	0.301659 	0.170434	-0.016    	0.67787 
95 	46    	0.272017 	0.201845	-0.02     	0.750949
96 	48    	0.258872 	0.12888 	-0.0166667	0.648432
97 	42    	0.234906 	0.164143	-0.02     	0.648432
98 	45    	0.242442 	0.155508	-0.0177778	0.648432
99 	50    	0.287418 	0.17102 	-0.0133333	0.730003
100	46    	0.252754 	0.15984 	-0.02     	0.730003
101	50    	0.226636 	0.169841	-0.02     	0.705921
102	45    	0.271632 	0.18137 	-0.0171429	0.761915
103	44    	0.337141 	0.208143	-0.0175   	0.761915
104	44    	0.299835 	0.224874	-0.0177778	0.761915
105	46    	0.27748  	0.207564	-0.02     	0.761915
106	48    	0.220377 	0.142078	-0.02     	0.721304
107	47    	0.278654 	0.165957	-0.0171429	0.675888
108	45    	0.265565 	0.185068	-0.02     	0.675888
109	43    	0.263688 	0.172836	-0.016    	0.759203
110	44    	0.270002 	0.140066	-0.0177778	0.759203
111	47    	0.256434 	0.123751	-0.0199999	0.676559
112	46    	0.290832 	0.13761 	-0.0171428	0.767476
113	47    	0.266753 	0.137305	-0.016    	0.767476
114	46    	0.259627 	0.130963	-0.0199999	0.767476
115	46    	0.271852 	0.112893	-0.0171427	0.476245
116	48    	0.266645 	0.134276	-0.02     	0.504902
117	48    	0.238008 	0.139283	-0.02     	0.592602
118	46    	0.276811 	0.127338	-0.02     	0.592602
119	45    	0.289636 	0.156691	-0.0175   	0.703303
120	46    	0.288036 	0.156828	-0.0175   	0.703303
121	44    	0.263325 	0.171358	-0.0175   	0.608733
122	49    	0.256303 	0.141008	-0.0181818	0.689533
123	45    	0.244379 	0.160066	-0.0177777	0.689533
124	47    	0.266878 	0.184344	-0.0200001	0.813708
125	46    	0.25622  	0.156396	-0.0171429	0.621277
126	47    	0.250468 	0.127746	-0.0171429	0.621277
127	47    	0.262288 	0.131416	-0.0175   	0.604935
128	46    	0.244586 	0.130445	-0.0166666	0.604935
129	43    	0.287276 	0.139061	-0.02     	0.604935
130	47    	0.252553 	0.186324	-0.02     	0.689785
131	45    	0.25296  	0.172653	-0.02     	0.689785
132	45    	0.286422 	0.193123	-0.02     	0.651827
133	44    	0.299396 	0.198965	-0.02     	0.651827
134	48    	0.252293 	0.149556	-0.0174999	0.721369
135	45    	0.244547 	0.198631	-0.02     	0.805829
136	49    	0.216602 	0.144266	-0.0199998	0.59685 
137	48    	0.221497 	0.125323	-0.02     	0.46152 
138	40    	0.264461 	0.143646	-0.02     	0.514657
139	47    	0.24225  	0.131849	-0.02     	0.536038
140	46    	0.223344 	0.159261	-0.02     	0.556622
