gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	46    	0.081614	0.122518	-0.0150001	0.514537
2  	46    	0.182954	0.169784	-0.0150001	0.514537
3  	41    	0.243589	0.21205 	-0.0166652	0.812825
4  	46    	0.191824	0.224073	-0.0166666	0.812977
5  	47    	0.235123	0.208144	-0.0166667	0.812977
6  	48    	0.354779	0.220171	-0.02     	0.812977
7  	45    	0.37017 	0.250096	-0.0175   	0.812977
8  	45    	0.35045 	0.279886	-0.0166667	0.812977
9  	46    	0.27122 	0.251832	-0.02     	0.812977
10 	44    	0.324016	0.260543	-0.0166667	0.812977
11 	46    	0.286059	0.25732 	-0.0166667	0.812977
12 	48    	0.26972 	0.250694	-0.0171429	0.812977
13 	46    	0.31751 	0.262235	-0.0171429	0.812825
14 	46    	0.337162	0.249354	-0.0166666	0.812977
15 	45    	0.292744	0.265692	-0.0166667	0.812977
16 	45    	0.26563 	0.261478	-0.0166667	0.812977
17 	47    	0.268192	0.232577	-0.0166667	0.812977
18 	42    	0.35521 	0.250726	-0.02     	0.819334
19 	48    	0.291795	0.280007	-0.0166667	0.819334
20 	49    	0.267723	0.26936 	-0.02     	0.813708
21 	45    	0.321239	0.266604	-0.0166667	0.813708
22 	45    	0.37126 	0.251812	-0.0166667	0.813708
23 	42    	0.398668	0.265843	-0.0160001	0.819334
24 	46    	0.292045	0.227591	-0.0166667	0.819334
25 	44    	0.277702	0.237829	-0.0174925	0.819334
26 	46    	0.354451	0.229883	-0.0166667	0.819334
27 	47    	0.325265	0.222109	-0.0166667	0.705984
28 	46    	0.400696	0.224481	-0.0133334	0.812977
29 	45    	0.311444	0.242361	-0.0171428	0.812977
30 	49    	0.292447	0.201617	-0.0166667	0.812977
31 	48    	0.304232	0.207536	-0.0175   	0.838461
32 	45    	0.379828	0.222071	-0.0171429	0.838461
33 	47    	0.387215	0.267008	-0.0177778	0.836975
34 	45    	0.347758	0.26726 	-0.0177778	0.833485
35 	46    	0.342084	0.247726	-0.0166667	0.813756
36 	46    	0.392639	0.264217	-0.0171429	0.835494
37 	44    	0.369984	0.273634	-0.0166652	0.835494
38 	45    	0.298696	0.279998	-0.02     	0.835494
39 	48    	0.3053  	0.243622	-0.0200001	0.729871
40 	47    	0.421302	0.214774	-0.0174998	0.728473
41 	42    	0.438702	0.228713	-0.016    	0.819458
42 	46    	0.364735	0.254398	-0.0177777	0.819458
43 	46    	0.272921	0.271364	-0.0175   	0.819403
44 	42    	0.485474	0.253361	-0.017143 	0.819403
45 	46    	0.398466	0.272479	-0.0166667	0.819403
46 	46    	0.319256	0.253956	-0.0166667	0.819403
47 	41    	0.397404	0.260295	-0.0166666	0.819403
48 	46    	0.379556	0.267842	-0.0166667	0.819403
49 	45    	0.378193	0.24994 	-0.0166666	0.819403
50 	44    	0.344167	0.273109	-0.0166667	0.819403
51 	46    	0.397074	0.276817	-0.0166667	0.813756
52 	48    	0.313981	0.250112	-0.0166667	0.813756
53 	46    	0.374813	0.237516	-0.0159976	0.813708
54 	47    	0.381838	0.253543	-0.0166666	0.813756
55 	48    	0.357574	0.262747	-0.0171429	0.813708
56 	45    	0.338384	0.276544	-0.0171429	0.833493
57 	47    	0.387497	0.265281	-0.0166667	0.812977
58 	48    	0.313258	0.265606	-0.02     	0.812977
59 	44    	0.343767	0.268937	-0.0166667	0.812977
60 	44    	0.37269 	0.279788	-0.0171428	0.812977
61 	49    	0.318681	0.265031	-0.0166667	0.812977
62 	48    	0.273408	0.261878	-0.0171428	0.812825
63 	45    	0.359645	0.289393	-0.0171429	0.812977
64 	47    	0.28054 	0.265787	-0.0175   	0.812825
65 	44    	0.349431	0.262006	-0.0166667	0.820462
66 	46    	0.340967	0.27491 	-0.0166667	0.846873
67 	46    	0.367059	0.285473	-0.0166667	0.978901
68 	44    	0.443884	0.267697	-0.0166667	0.978901
69 	45    	0.442199	0.250378	0.0748605 	0.978901
70 	46    	0.43136 	0.273882	0.058835  	0.978901
71 	47    	0.387835	0.291656	-0.0166652	0.978901
72 	46    	0.371023	0.266245	-0.0171429	0.978901
73 	48    	0.42001 	0.274757	-0.02     	0.983374
74 	49    	0.379827	0.270469	-0.016    	0.908184
75 	47    	0.429525	0.303195	-0.015    	0.987763
76 	47    	0.509694	0.295892	-0.0177778	0.98365 
77 	48    	0.463074	0.28534 	-0.0177778	0.987763
78 	44    	0.500862	0.297672	0.101719  	0.987763
79 	43    	0.617129	0.294432	0.064671  	0.98365 
80 	45    	0.549681	0.321398	-0.015    	1.05503 
81 	44    	0.497687	0.337673	-0.015    	1.05503 
82 	48    	0.476416	0.300075	-0.0166665	1.05503 
83 	48    	0.443975	0.300268	-0.016    	1.05503 
84 	45    	0.554986	0.303031	0.0796791 	0.98365 
85 	46    	0.559609	0.313118	-0.02     	0.98365 
86 	44    	0.521603	0.318041	0.0658902 	0.98365 
87 	44    	0.492292	0.310457	-0.02     	0.98365 
88 	46    	0.46624 	0.285532	-0.0177777	0.98365 
89 	49    	0.526935	0.271024	-0.016    	0.97106 
90 	46    	0.587353	0.274422	0.122613  	1.0552  
91 	47    	0.523772	0.332205	-0.0177778	1.15793 
92 	50    	0.52937 	0.298714	0.0851185 	1.03289 
93 	48    	0.596157	0.287159	0.0942835 	1.0552  
94 	45    	0.554835	0.309593	-0.015    	1.0552  
95 	45    	0.483081	0.306664	-0.0149999	1.0552  
96 	46    	0.563252	0.323536	-0.016    	1.0552  
97 	48    	0.48686 	0.263225	-0.016    	0.974494
98 	42    	0.533703	0.276076	-0.016    	1.0552  
99 	46    	0.577884	0.291013	0.107173  	1.0552  
100	45    	0.577098	0.280921	0.149516  	1.0552  
101	48    	0.538954	0.307634	-0.0133333	1.0552  
102	44    	0.497872	0.315563	-0.01     	1.0552  
103	44    	0.540658	0.31228 	-0.016    	1.0552  
104	48    	0.442376	0.290541	0.10574   	0.994759
105	43    	0.551834	0.304127	-0.0159957	0.994759
106	50    	0.542615	0.295988	-0.0133334	1.15793 
107	46    	0.556834	0.286008	-0.0175004	0.960947
108	49    	0.529011	0.299048	0.076073  	0.97961 
109	44    	0.517245	0.339537	-0.0200001	0.97961 
110	47    	0.425742	0.324664	-0.0177778	0.97961 
111	47    	0.41289 	0.302472	0.0820838 	0.97961 
112	48    	0.423805	0.296949	-0.0166667	0.978705
113	46    	0.531033	0.256448	-0.0175   	0.906711
114	44    	0.519557	0.277126	0.0735216 	0.982228
115	46    	0.422204	0.288623	0.0741948 	0.982228
116	45    	0.553831	0.306116	-0.0166592	0.982228
117	42    	0.584385	0.291437	0.120324  	0.982228
118	45    	0.484673	0.328388	0.0593016 	0.982228
119	47    	0.538276	0.316024	0.0773331 	1.06226 
120	48    	0.500126	0.333108	-0.0177779	1.06226 
121	48    	0.585129	0.312931	0.0574288 	1.07088 
122	48    	0.465001	0.344724	0.0662817 	1.07088 
123	48    	0.531162	0.322066	0.0612331 	0.985552
124	45    	0.522254	0.344502	-0.015    	0.985552
125	47    	0.556699	0.326339	0.0573272 	1.06712 
126	46    	0.584434	0.333759	-0.015    	1.07088 
127	44    	0.560533	0.323724	0.117381  	1.15693 
128	49    	0.498901	0.35699 	0.0556356 	1.06015 
129	45    	0.575568	0.340915	-0.0150001	1.15693 
130	46    	0.521036	0.354245	0.0626632 	1.15693 
131	48    	0.429645	0.382529	-0.0166666	1.07088 
