gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	47    	0.0628787	0.122278	-0.0150001	0.514537
2  	46    	0.133279 	0.1581  	-0.0160001	0.514537
3  	46    	0.231118 	0.174537	-0.0166667	0.582913
4  	42    	0.290009 	0.203969	-0.0160001	0.66975 
5  	48    	0.283789 	0.184942	-0.02     	0.66975 
6  	47    	0.409263 	0.225559	-0.0150001	0.732784
7  	47    	0.345271 	0.216791	-0.0175   	0.733539
8  	49    	0.357999 	0.198462	-0.015    	0.739126
9  	46    	0.340224 	0.22947 	-0.02     	0.739126
10 	48    	0.386935 	0.188698	-0.0181818	0.830326
11 	44    	0.361481 	0.222835	-0.02     	0.829725
12 	47    	0.357685 	0.242915	-0.0228572	0.829725
13 	45    	0.353225 	0.239173	-0.0171429	0.829725
14 	46    	0.382859 	0.284585	-0.02     	0.829725
15 	43    	0.48236  	0.280768	-0.02     	0.883301
16 	46    	0.440915 	0.299316	-0.02     	0.972359
17 	47    	0.317763 	0.246968	-0.0233333	0.883301
18 	42    	0.466849 	0.278187	-0.02     	0.883301
19 	43    	0.447982 	0.286207	0.0583124 	0.981506
20 	44    	0.382152 	0.291833	-0.0171428	0.981506
21 	45    	0.413783 	0.306365	-0.0166608	0.981506
22 	41    	0.446404 	0.318403	0.059967  	0.981506
23 	46    	0.380429 	0.311901	-0.0166667	0.981506
24 	48    	0.415209 	0.317188	-0.0166666	0.981506
25 	45    	0.362053 	0.320919	-0.02     	0.981506
26 	45    	0.409488 	0.312523	0.0626226 	0.981506
27 	45    	0.388792 	0.278939	0.0575089 	0.981506
28 	49    	0.344281 	0.267811	-0.0177778	0.981506
29 	47    	0.408953 	0.24813 	-0.016    	0.908434
30 	45    	0.414619 	0.275973	-0.0175001	0.908434
31 	45    	0.47647  	0.286421	0.0830056 	0.910039
32 	47    	0.350384 	0.276381	-0.0133334	0.985364
33 	46    	0.428026 	0.321462	-0.0175   	0.985364
34 	41    	0.457957 	0.331507	-0.0177778	0.985364
35 	45    	0.441355 	0.317129	-0.0133333	0.983976
36 	45    	0.457842 	0.314993	-0.01     	0.983976
37 	48    	0.499624 	0.327405	-0.0183333	0.977187
38 	43    	0.546528 	0.341783	-0.016    	0.983976
39 	47    	0.560997 	0.304854	-0.0150001	0.988454
40 	40    	0.583553 	0.322034	-0.01     	0.989579
41 	49    	0.468519 	0.314519	-0.0166666	0.989579
42 	46    	0.503779 	0.300775	-0.017143 	0.989579
43 	46    	0.424505 	0.302724	-0.016    	1.11521 
44 	45    	0.501167 	0.288347	0.0596034 	1.11521 
45 	45    	0.470459 	0.315454	0.0596015 	1.11521 
46 	48    	0.409471 	0.26015 	0.0537734 	0.985504
47 	44    	0.435101 	0.289868	0.0573697 	0.985504
48 	44    	0.538137 	0.32072 	-0.015    	1.16114 
49 	48    	0.45482  	0.344523	0.0530291 	1.11521 
50 	48    	0.469004 	0.296068	0.0464137 	0.988745
51 	44    	0.585875 	0.298582	0.0758407 	0.988745
52 	44    	0.491898 	0.323321	-0.015    	0.988745
53 	42    	0.560505 	0.307785	-0.015    	1.09843 
54 	46    	0.445028 	0.350025	-0.0171429	1.09843 
55 	45    	0.438912 	0.347974	-0.0171428	1.09843 
56 	47    	0.480868 	0.340205	-0.0166667	1.09843 
57 	45    	0.501663 	0.339588	-0.0177777	1.09843 
58 	45    	0.473496 	0.329486	0.0743076 	1.09843 
59 	49    	0.498208 	0.336152	0.0563473 	1.12289 
60 	47    	0.399197 	0.325179	-0.0171428	1.09843 
61 	45    	0.491356 	0.341933	-0.0166667	1.09843 
62 	44    	0.506538 	0.331244	0.0669071 	1.09843 
63 	46    	0.493863 	0.347427	-0.0133333	1.09843 
64 	48    	0.426695 	0.333504	-0.018    	1.09843 
65 	48    	0.421091 	0.310717	-0.0177778	1.09843 
66 	44    	0.467172 	0.312336	-0.0166665	1.09843 
67 	44    	0.513924 	0.327575	0.074384  	1.09843 
68 	46    	0.495897 	0.338558	-0.0181818	1.09843 
69 	45    	0.394878 	0.336523	-0.0175   	1.09843 
70 	46    	0.457913 	0.305498	-0.0166666	1.09843 
71 	45    	0.482629 	0.332212	-0.0175   	1.05633 
72 	48    	0.520162 	0.309301	0.0450508 	1.06955 
73 	47    	0.484705 	0.318216	-0.018    	1.06955 
74 	45    	0.453922 	0.310529	-0.018    	1.06955 
75 	44    	0.562687 	0.31564 	0.074251  	1.06955 
76 	48    	0.539957 	0.319739	0.0421997 	1.06955 
77 	43    	0.499599 	0.361526	-0.016    	1.06955 
78 	46    	0.474603 	0.327289	-0.0133332	1.06955 
79 	46    	0.475311 	0.320706	0.0593307 	1.06955 
80 	46    	0.497197 	0.349668	-0.0175   	1.06955 
81 	49    	0.449479 	0.327191	-0.016    	1.08794 
82 	45    	0.48278  	0.335309	-0.0159965	1.08794 
83 	46    	0.487729 	0.33648 	-0.016    	1.16106 
84 	44    	0.533329 	0.330466	0.0625301 	1.16106 
85 	46    	0.502932 	0.332722	-0.01     	1.16106 
86 	46    	0.482975 	0.322932	-0.016    	1.042   
87 	45    	0.428527 	0.328747	-0.0166666	1.042   
88 	47    	0.42964  	0.337491	-0.01     	1.042   
89 	48    	0.408946 	0.30853 	0.0643618 	1.12106 
90 	47    	0.447578 	0.30159 	-0.0133333	1.02619 
91 	44    	0.464204 	0.294666	-0.01     	1.02619 
92 	43    	0.535899 	0.278902	0.141161  	1.02619 
93 	46    	0.457705 	0.278368	0.127236  	1.02619 
94 	44    	0.491911 	0.283444	0.105627  	1.02619 
95 	45    	0.480598 	0.319402	-0.0150001	1.02619 
96 	46    	0.471106 	0.329139	-0.0175   	1.02619 
97 	44    	0.51998  	0.34297 	0.0808047 	1.0482  
98 	48    	0.512782 	0.312668	-0.018    	1.03694 
99 	46    	0.596526 	0.294684	0.081717  	1.0482  
100	47    	0.577701 	0.316122	-0.0171429	1.0482  
101	44    	0.531303 	0.330963	-0.0166666	1.0482  
102	44    	0.607763 	0.311009	0.114949  	1.0482  
103	46    	0.593138 	0.340409	0.0574876 	1.12133 
104	45    	0.477267 	0.354984	-0.016    	1.12133 
105	48    	0.427932 	0.361847	-0.016    	1.12133 
106	47    	0.469216 	0.328751	-0.02     	1.09217 
107	45    	0.515409 	0.329646	-0.0159999	1.12445 
108	42    	0.510417 	0.356953	-0.0177777	1.12445 
109	49    	0.479485 	0.327255	-0.0171429	1.04768 
110	44    	0.53298  	0.284208	-0.0175   	0.972239
111	44    	0.498284 	0.300624	-0.016    	0.97147 
112	45    	0.542825 	0.308273	0.0927012 	0.984019
113	47    	0.501655 	0.296313	0.0730896 	1.06439 
114	47    	0.506033 	0.300891	-0.0175002	0.984022
115	50    	0.490054 	0.286137	0.0988103 	1.06694 
116	47    	0.464647 	0.287762	-0.015    	1.04116 
117	48    	0.471642 	0.26848 	0.0856162 	0.974415
118	49    	0.519351 	0.263759	0.175219  	1.06244 
119	46    	0.541479 	0.296516	-0.0175   	1.07036 
120	43    	0.555673 	0.338994	-0.015    	1.13595 
121	47    	0.537741 	0.335052	-0.016    	1.18225 
122	48    	0.509879 	0.319868	-0.016    	1.18225 
123	48    	0.479504 	0.307864	-0.0160001	1.07112 
124	47    	0.478839 	0.310423	-0.0177778	1.07112 
125	46    	0.49746  	0.294745	0.116468  	1.05011 
126	46    	0.465    	0.303357	-0.0150001	1.05011 
127	44    	0.550165 	0.341965	0.107527  	1.07034 
128	45    	0.457041 	0.352289	0.0749593 	1.07034 
129	48    	0.580404 	0.387399	-0.0177778	1.1404  
130	43    	0.591982 	0.398202	0.0804665 	1.1404  
131	45    	0.643558 	0.380999	0.0983006 	1.14368 
132	49    	0.459662 	0.343669	-0.0179956	1.13595 
133	48    	0.448205 	0.335369	-0.0166667	1.07302 
134	47    	0.528481 	0.307077	-0.0166668	1.13595 
135	48    	0.541101 	0.30811 	0.0533628 	1.13595 
136	45    	0.522315 	0.331867	-0.018    	1.13595 
137	48    	0.447569 	0.322591	-0.0177778	1.07728 
138	47    	0.479227 	0.306377	-0.0175   	1.14215 
139	47    	0.51885  	0.337093	0.0684355 	1.14215 
140	46    	0.458956 	0.325784	0.0663525 	1.14215 
141	47    	0.551892 	0.332426	-0.0166664	1.13922 
142	47    	0.532133 	0.33002 	0.0766945 	1.13922 
143	40    	0.666604 	0.327799	-0.0177777	1.13922 
144	48    	0.496458 	0.345586	0.0949923 	1.13922 
145	47    	0.50991  	0.335495	-0.0133333	1.14215 
146	44    	0.57983  	0.362735	0.117552  	1.14579 
147	44    	0.565258 	0.364617	-0.0171428	1.14579 
148	46    	0.572643 	0.359684	0.0952401 	1.14579 
149	46    	0.542154 	0.3891  	-0.0177778	1.14579 
150	47    	0.561837 	0.36652 	0.063405  	1.14579 
151	47    	0.567666 	0.341113	-0.0184614	1.14579 
152	46    	0.560416 	0.337273	0.102549  	1.14579 
153	44    	0.574751 	0.381061	-0.0159999	1.14671 
154	44    	0.659724 	0.375424	0.198293  	1.14671 
155	46    	0.537753 	0.365131	-0.015    	1.14671 
156	43    	0.568279 	0.388866	-0.0166667	1.14671 
157	47    	0.481883 	0.331579	-0.015    	1.14671 
158	41    	0.612388 	0.364663	0.115919  	1.14671 
159	46    	0.51533  	0.362237	-0.0171429	1.14671 
160	43    	0.533932 	0.368819	0.03972   	1.14671 
161	44    	0.558191 	0.353871	-0.0166667	1.14671 
162	45    	0.469786 	0.339727	-0.0171413	1.14671 
163	48    	0.511307 	0.375038	-0.0171429	1.14671 
164	49    	0.518729 	0.32247 	0.0856081 	1.00889 
165	48    	0.460642 	0.287707	0.0993843 	1.01831 
166	46    	0.446744 	0.290872	-0.0175001	1.01831 
167	44    	0.523081 	0.31259 	-0.0174999	1.05182 
168	45    	0.55047  	0.367336	-1        	1.11826 
169	44    	0.59616  	0.294417	0.0744274 	1.11826 
170	49    	0.547439 	0.282951	0.135477  	1.05558 
171	46    	0.460496 	0.458615	-1        	1.05558 
172	47    	0.423287 	0.503511	-1        	0.990055
173	44    	0.547782 	0.359983	-1        	1.074   
174	47    	0.483644 	0.365963	-1        	1.04708 
175	48    	0.595069 	0.369717	-1        	1.04708 
176	48    	0.503339 	0.471065	-1        	0.998877
177	46    	0.547985 	0.275862	0.073432  	1.11217 
178	43    	0.582515 	0.317393	0.0923705 	1.11217 
179	45    	0.639524 	0.346723	0.0359744 	1.11217 
180	48    	0.506708 	0.297941	-0.016    	1.05873 
181	43    	0.502568 	0.349303	-1        	1.05873 
182	44    	0.547014 	0.446479	-1        	1.05873 
183	45    	0.495802 	0.294526	-0.0166634	1.05873 
184	41    	0.557779 	0.341075	-0.0181818	1.11072 
185	45    	0.631959 	0.32806 	0.0836326 	1.11072 
186	45    	0.523726 	0.325174	0.0690033 	1.11072 
187	48    	0.466983 	0.28675 	-0.0159999	1.04803 
188	45    	0.484303 	0.362946	-1        	1.04803 
