Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-050.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-050.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	47    	0.0516035	0.106132	-0.0166667	0.306831
2  	46    	0.090154 	0.114587	-0.0166667	0.362556
3  	45    	0.112923 	0.120459	-0.0171429	0.356517
4  	48    	0.125577 	0.136722	-0.02     	0.381534
5  	46    	0.187331 	0.138065	-0.02     	0.693849
6  	45    	0.197957 	0.132825	-0.02     	0.593803
7  	46    	0.167809 	0.140791	-0.02     	0.433817
8  	44    	0.234522 	0.15496 	-0.0171429	0.733637
9  	45    	0.249416 	0.139459	-0.02     	0.711538
10 	47    	0.229979 	0.13432 	-0.0177778	0.560437
11 	47    	0.207574 	0.135601	-0.02     	0.560437
12 	50    	0.219882 	0.099812	-0.0166667	0.427999
13 	48    	0.267258 	0.126669	-0.02     	0.507031
14 	46    	0.219257 	0.142477	-0.0199999	0.515856
15 	45    	0.226435 	0.148916	-0.0171428	0.515856
16 	47    	0.266209 	0.1465  	-0.02     	0.70456 
17 	45    	0.279308 	0.130047	-0.02     	0.619705
18 	44    	0.272077 	0.146809	-0.0177778	0.619705
19 	48    	0.260952 	0.118069	-0.0171428	0.494321
20 	45    	0.258149 	0.131043	-0.0184615	0.550199
21 	49    	0.24264  	0.107484	-0.0175   	0.503633
22 	43    	0.24051  	0.134743	-0.02     	0.540365
23 	44    	0.250154 	0.152578	-0.02     	0.540365
24 	48    	0.27056  	0.135574	-0.0177778	0.579623
25 	47    	0.262995 	0.142567	-0.0177778	0.641606
26 	44    	0.257829 	0.177143	-0.02     	0.641606
27 	46    	0.255518 	0.166626	-0.0175   	0.641606
28 	46    	0.268495 	0.153655	-0.0222222	0.641606
29 	47    	0.268931 	0.165519	-0.02     	0.703812
30 	47    	0.242747 	0.160412	-0.0177778	0.703812
31 	43    	0.296405 	0.171278	-0.02     	0.703812
32 	47    	0.254866 	0.140282	-0.0166666	0.703812
33 	43    	0.286436 	0.134543	-0.02     	0.703812
34 	48    	0.285238 	0.159662	-0.016    	0.806782
