gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	46    	0.0902004	0.138471	-0.015  	0.514537
2  	46    	0.140321 	0.201125	-0.0166667	0.812825
3  	43    	0.217709 	0.278601	-0.0166667	0.812977
4  	44    	0.288041 	0.295028	-0.0171429	0.812977
5  	47    	0.212358 	0.23499 	-0.0174999	0.812977
6  	48    	0.219384 	0.256668	-0.02     	0.812825
7  	46    	0.275976 	0.25137 	-0.0166667	0.812825
8  	48    	0.217863 	0.193008	-0.0171429	0.812083
9  	45    	0.27665  	0.195965	-0.0175   	0.812083
10 	48    	0.248006 	0.232872	-0.02     	0.812083
11 	45    	0.231916 	0.214408	-0.0175   	0.706012
12 	45    	0.360225 	0.248474	-0.0171429	0.782312
13 	46    	0.312178 	0.228834	-0.02     	0.81539 
14 	48    	0.274964 	0.220182	-0.0175   	0.815809
15 	45    	0.279278 	0.214349	-0.02     	0.81995 
16 	46    	0.352169 	0.254479	-0.0177778	0.815809
17 	45    	0.314965 	0.255265	-0.02     	0.815809
18 	48    	0.301625 	0.196019	-0.0166667	0.815809
19 	48    	0.297199 	0.213692	-0.0175   	0.705837
20 	48    	0.335391 	0.23019 	-0.02     	0.819334
21 	46    	0.315694 	0.242287	-0.0175   	0.819334
22 	49    	0.247628 	0.201945	-0.0183333	0.813756
23 	42    	0.287769 	0.198373	-0.02     	0.813756
24 	46    	0.345514 	0.23308 	-0.02     	0.819403
25 	47    	0.349126 	0.249005	-0.0166667	0.819403
26 	44    	0.322126 	0.303337	-0.0171429	0.813756
27 	45    	0.302102 	0.249067	-0.0199999	0.813756
28 	48    	0.217927 	0.200939	-0.0171429	0.813708
29 	47    	0.230664 	0.191766	-0.02     	0.813708
30 	44    	0.241871 	0.224882	-0.02     	0.813708
31 	47    	0.207812 	0.198147	-0.02     	0.811247
32 	44    	0.290397 	0.225381	-0.02     	0.813708
33 	48    	0.228027 	0.224081	-0.0166667	0.811396
34 	47    	0.233795 	0.21734 	-0.02     	0.811396
35 	45    	0.292443 	0.266576	-0.02     	0.812825
36 	49    	0.230359 	0.221206	-0.0166667	0.812825
37 	47    	0.223671 	0.230431	-0.0199999	0.811396
38 	46    	0.254136 	0.253892	-0.02     	0.811396
39 	47    	0.292406 	0.259443	-0.0175   	0.811396
40 	47    	0.246315 	0.227721	-0.0171428	0.811396
41 	47    	0.290668 	0.254686	-0.02     	0.813708
42 	45    	0.285659 	0.244009	-0.0171428	0.811396
43 	45    	0.28023  	0.281378	-0.0171428	0.813756
44 	47    	0.244753 	0.238609	-0.0166667	0.813756
45 	46    	0.216843 	0.229755	-0.02     	0.813756
46 	42    	0.316828 	0.279693	-0.0166667	0.813756
47 	46    	0.209555 	0.253922	-0.0166667	0.813756
48 	45    	0.283739 	0.257538	-0.0166667	0.811396
49 	46    	0.204296 	0.215967	-0.0166667	0.811396
50 	48    	0.2228   	0.193694	-0.0166667	0.811247
51 	45    	0.272835 	0.202212	-0.02     	0.706026
52 	47    	0.229032 	0.200367	-0.02     	0.706026
53 	49    	0.27393  	0.241518	-0.02     	0.81995 
54 	46    	0.347133 	0.242458	-0.02     	0.81995 
55 	47    	0.311081 	0.23273 	-0.0166667	0.81995 
56 	49    	0.255334 	0.228491	-0.02     	0.730095
57 	47    	0.348499 	0.24837 	-0.02     	0.812977
58 	46    	0.310481 	0.231887	-0.0166667	0.807404
59 	43    	0.381697 	0.222315	-0.0166667	0.812977
60 	48    	0.300356 	0.234003	-0.0175   	0.819969
61 	46    	0.293568 	0.240691	-0.0166667	0.819969
62 	47    	0.336306 	0.221904	-0.02     	0.819969
63 	44    	0.336598 	0.235395	-0.0175   	0.819969
64 	46    	0.330594 	0.244195	-0.0166664	0.819969
65 	46    	0.360467 	0.235597	-0.0171429	0.819969
66 	40    	0.395484 	0.258263	-0.02     	0.819969
67 	46    	0.351762 	0.273989	-0.0177778	0.819969
68 	50    	0.291336 	0.251645	-0.02     	0.819969
69 	46    	0.276315 	0.19681 	-0.0175   	0.705337
70 	45    	0.308043 	0.199689	-0.0166667	0.705337
71 	47    	0.286915 	0.206461	-0.0166667	0.705337
72 	49    	0.29994  	0.205576	-0.0171429	0.705337
73 	44    	0.323215 	0.207922	-0.0171429	0.73237 
74 	46    	0.298775 	0.219755	-0.0175   	0.705352
75 	47    	0.324483 	0.214051	-0.0171429	0.811247
76 	43    	0.320342 	0.242666	-0.0166667	0.811247
77 	46    	0.296715 	0.279909	-0.0166667	0.813756
78 	47    	0.256415 	0.248355	-0.0166667	0.813708
79 	44    	0.241116 	0.263347	-0.0166667	0.813708
80 	46    	0.264036 	0.238547	-0.0171429	0.813708
81 	47    	0.229004 	0.207861	-0.0175   	0.813708
82 	48    	0.222203 	0.214044	-0.02     	0.811247
83 	49    	0.200174 	0.178214	-0.02     	0.811247
84 	40    	0.276938 	0.25565 	-0.0171415	0.813708
85 	46    	0.29988  	0.25345 	-0.0166667	0.813756
86 	48    	0.196547 	0.213482	-0.0171429	0.813708
87 	46    	0.24058  	0.230193	-0.02     	0.811247
88 	48    	0.206334 	0.185073	-0.0199999	0.695309
89 	42    	0.245903 	0.184055	-0.0166667	0.695309
90 	48    	0.255118 	0.170018	-0.02     	0.702732
91 	45    	0.273282 	0.222228	-0.0166667	0.811247
92 	47    	0.272944 	0.242587	-0.0171429	0.813708
93 	46    	0.291767 	0.242413	-0.0166667	0.813708
94 	47    	0.232107 	0.252967	-0.0171429	0.813708
95 	48    	0.259422 	0.225205	-0.02     	0.813708
96 	47    	0.207151 	0.203499	-0.02     	0.813708
97 	49    	0.219155 	0.20854 	-0.0166668	0.813708
98 	43    	0.297499 	0.253938	-0.0166667	0.813756
99 	49    	0.236928 	0.253738	-0.0171429	0.813756
100	50    	0.179384 	0.224146	-0.0166667	0.811247
101	47    	0.237472 	0.1871  	-0.02     	0.705857
102	45    	0.225302 	0.219053	-0.0175   	0.813756
103	44    	0.275843 	0.228477	-0.02     	0.732935
104	46    	0.288003 	0.195039	-0.016    	0.687897
105	44    	0.34953  	0.230207	-0.0199999	0.726401
106	46    	0.409635 	0.227713	-0.0159999	0.80679 
107	47    	0.292276 	0.218071	-0.0171432	0.80679 
108	49    	0.277554 	0.199681	-0.02     	0.818826
109	48    	0.320099 	0.18906 	-0.0166667	0.705225
110	48    	0.312946 	0.24068 	-0.018    	0.819458
111	48    	0.301155 	0.219389	-0.0171429	0.819317
112	45    	0.285899 	0.229499	-0.0175   	0.812825
113	46    	0.302613 	0.232171	-0.0171429	0.812825
114	44    	0.301914 	0.246031	-0.0171429	0.812825
115	46    	0.327018 	0.225185	-0.0166666	0.812825
116	45    	0.335966 	0.25474 	-0.016    	0.819458
117	47    	0.357928 	0.272943	-0.0171428	0.819458
118	46    	0.294858 	0.241109	-0.0171429	0.819458
119	46    	0.351094 	0.224757	-0.0171429	0.819458
120	46    	0.340596 	0.222763	-0.0171429	0.819458
121	47    	0.311776 	0.224272	-0.0175   	0.819458
122	46    	0.31817  	0.249659	-0.0175   	0.819403
123	47    	0.393268 	0.212281	-0.0171428	0.819403
124	44    	0.377011 	0.251086	-0.015    	0.819403
125	47    	0.3279   	0.239492	-0.0166667	0.858705
126	45    	0.3704   	0.258973	-0.0166667	0.858705
127	40    	0.389523 	0.265198	-0.0199998	0.819403
128	47    	0.259775 	0.227693	-0.02     	0.819403
129	48    	0.277183 	0.199972	-0.02     	0.732505
130	43    	0.334083 	0.244472	-0.0177778	0.732505
131	46    	0.328942 	0.217011	-0.0175   	0.738708
132	44    	0.428938 	0.25267 	-0.0175   	0.822784
133	48    	0.372226 	0.227756	-0.016    	0.900525
134	48    	0.359226 	0.223638	-0.02     	0.798967
135	48    	0.389226 	0.192937	-0.0166667	0.798967
136	45    	0.387618 	0.239233	-0.0175   	0.809204
137	47    	0.356078 	0.235042	0.086483  	0.812083
138	49    	0.333832 	0.230806	-0.0171429	0.835637
139	42    	0.340469 	0.265035	-0.018    	0.835637
140	50    	0.264552 	0.219639	-0.0175001	0.7414  
141	46    	0.331653 	0.218984	-0.0200001	0.75145 
