Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-0.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-0.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	45    	0.104618	0.128191	-0.016  	0.514537
2  	45    	0.138987	0.177339	-0.0160001	0.582913
3  	44    	0.273332	0.186681	-0.016    	0.592077
4  	47    	0.234977	0.162649	-0.0171429	0.592077
5  	49    	0.23633 	0.183789	-0.02     	0.516463
6  	44    	0.272297	0.175448	-0.0160001	0.813708
7  	45    	0.294045	0.21739 	-0.0166666	0.813756
8  	46    	0.252125	0.244768	-0.0166667	0.813756
9  	43    	0.340533	0.272009	-0.0166667	0.813756
10 	46    	0.309798	0.299818	-0.0166667	0.813756
11 	44    	0.319817	0.274177	-0.0166667	0.813756
12 	40    	0.369107	0.305316	-0.0166667	0.813756
13 	45    	0.260175	0.285321	-0.0171428	0.813756
14 	49    	0.232475	0.242693	-0.02     	0.813756
15 	47    	0.241155	0.276351	-0.0171429	0.813756
16 	48    	0.293849	0.257542	-0.0175   	0.813756
17 	46    	0.353836	0.269859	-0.0166667	0.820835
18 	46    	0.333984	0.246356	-0.0171429	0.813756
19 	47    	0.296248	0.24048 	-0.0166667	0.820835
20 	47    	0.242416	0.218254	-0.02     	0.813756
21 	47    	0.231613	0.202871	-0.0166667	0.617164
22 	49    	0.278332	0.200175	-0.0175   	0.705857
23 	46    	0.308097	0.216106	-0.02     	0.73028 
24 	48    	0.336539	0.217804	-0.0166667	0.732505
25 	47    	0.319509	0.256745	-0.0175   	0.812825
26 	43    	0.366216	0.255944	-0.0171429	0.812977
27 	48    	0.332174	0.241138	-0.02     	0.732839
28 	44    	0.378414	0.225065	-0.0171429	0.732839
29 	50    	0.385688	0.200311	-0.0175   	0.706312
30 	46    	0.441216	0.21993 	-0.0171428	0.833493
31 	47    	0.417   	0.261456	-0.0171428	0.833485
32 	48    	0.436768	0.272729	-0.0174999	0.833493
33 	48    	0.421828	0.282801	-0.02     	0.836975
34 	46    	0.34741 	0.3001  	-0.0171428	0.833493
35 	44    	0.379323	0.294446	-0.02     	0.838461
36 	41    	0.403006	0.314729	-0.0171428	0.875598
37 	46    	0.39137 	0.300756	-0.0171428	0.944602
38 	47    	0.375839	0.296704	-0.0200001	0.944602
39 	47    	0.42919 	0.320651	0.0538612 	0.944602
40 	49    	0.402732	0.291009	-0.0166667	0.950297
41 	45    	0.468691	0.317937	0.0507285 	0.950297
42 	46    	0.461226	0.307207	0.0663194 	0.952238
43 	47    	0.381833	0.28973 	0.0759403 	0.952238
44 	47    	0.427539	0.298422	-0.0175   	0.95009 
