Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-005.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-005.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	47    	0.0444009	0.0983845	-0.0166667	0.234772
2  	44    	0.109303 	0.129189 	-0.016    	0.441226
3  	44    	0.179664 	0.135478 	-0.02     	0.441392
4  	50    	0.180953 	0.142287 	-0.0177778	0.581352
5  	49    	0.220655 	0.142915 	-0.0166667	0.478863
6  	46    	0.251299 	0.141754 	-0.0171429	0.514611
7  	44    	0.257521 	0.158058 	-0.02     	0.514611
8  	44    	0.284467 	0.168462 	-0.02     	0.652834
9  	45    	0.254967 	0.198701 	-0.0166667	0.652834
10 	47    	0.247338 	0.176087 	-0.0166667	0.581188
11 	47    	0.265795 	0.161385 	-0.0166667	0.559635
12 	47    	0.256333 	0.182512 	-0.02     	0.6534  
13 	49    	0.258233 	0.20403  	-0.0171429	0.705984
14 	45    	0.241006 	0.216249 	-0.02     	0.694815
15 	46    	0.371854 	0.227498 	-0.0166667	0.819334
16 	48    	0.308366 	0.257535 	-0.02     	0.819334
17 	44    	0.332487 	0.278397 	-0.017143 	0.819334
18 	46    	0.278092 	0.267362 	-0.0171429	0.819334
19 	48    	0.287544 	0.265054 	-0.0171428	0.813756
20 	45    	0.325825 	0.278715 	-0.0166667	0.813756
21 	48    	0.222624 	0.241454 	-0.0171231	0.813756
22 	48    	0.210626 	0.193439 	-0.0166666	0.813756
23 	48    	0.187733 	0.203896 	-0.0171429	0.811396
24 	43    	0.288487 	0.218863 	-0.0160001	0.811396
25 	48    	0.209099 	0.240575 	-0.0166667	0.813756
26 	50    	0.25226  	0.222393 	-0.0166668	0.813756
27 	47    	0.234939 	0.204266 	-0.0171428	0.813756
28 	46    	0.263717 	0.222019 	-0.0166667	0.813756
29 	37    	0.351834 	0.289133 	-0.0200001	0.813756
30 	48    	0.215573 	0.261818 	-0.02     	0.813756
31 	46    	0.308409 	0.272195 	-0.0171429	0.813756
32 	47    	0.239296 	0.262146 	-0.0171427	0.813756
33 	45    	0.236093 	0.243722 	-0.0175   	0.813756
34 	47    	0.200103 	0.233305 	-0.017143 	0.813756
35 	48    	0.202653 	0.233478 	-0.0175   	0.811396
36 	50    	0.243661 	0.21039  	-0.0166667	0.811396
37 	46    	0.270904 	0.212302 	-0.0171427	0.811396
38 	49    	0.251124 	0.241995 	-0.0166667	0.811396
39 	49    	0.263643 	0.256553 	-0.0171427	0.813756
40 	46    	0.263139 	0.226921 	-0.0166667	0.811396
41 	44    	0.304581 	0.273627 	-0.0166667	0.813756
42 	46    	0.398718 	0.265304 	-0.015    	0.813756
43 	47    	0.311473 	0.288827 	-0.0166667	0.842434
44 	45    	0.28076  	0.249447 	-0.0166667	0.813756
45 	47    	0.288087 	0.233656 	-0.0171429	0.813756
46 	44    	0.250035 	0.238469 	-0.0171429	0.813756
47 	46    	0.273162 	0.221812 	-0.0166667	0.813756
48 	46    	0.376583 	0.273354 	-0.0166667	0.859212
49 	42    	0.378874 	0.273127 	-0.0166667	0.859212
50 	45    	0.277859 	0.267841 	-0.0166667	0.859212
51 	45    	0.313731 	0.262069 	-0.0159999	0.859212
52 	44    	0.338236 	0.248082 	-0.015    	0.859212
53 	45    	0.305767 	0.230511 	-0.0171429	0.813756
54 	45    	0.254408 	0.27023  	-0.0175   	0.813756
55 	45    	0.298454 	0.256758 	-0.0171429	0.813756
56 	48    	0.294137 	0.26724  	-0.0166667	0.813756
57 	47    	0.309015 	0.241794 	-0.0166666	0.813756
58 	45    	0.303257 	0.265043 	-0.0171429	0.813756
59 	48    	0.292458 	0.241544 	-0.0166667	0.813756
60 	47    	0.279301 	0.264394 	-0.0171429	0.813756
61 	44    	0.333398 	0.274864 	-0.0175   	0.813756
62 	39    	0.402059 	0.330079 	-0.0166667	0.813756
63 	44    	0.282457 	0.284887 	-0.0171415	0.813756
64 	44    	0.352891 	0.299406 	-0.0166667	0.813756
65 	45    	0.256332 	0.274143 	-0.0166667	0.813756
66 	47    	0.245854 	0.280297 	-0.0175   	0.813756
67 	47    	0.313008 	0.23957  	-0.0166667	0.813756
68 	46    	0.260938 	0.226668 	-0.0166667	0.813708
69 	46    	0.286881 	0.244435 	-0.0171415	0.813756
70 	48    	0.27141  	0.259546 	-0.0166667	0.813756
71 	46    	0.2995   	0.253078 	-0.0166667	0.813756
72 	47    	0.282955 	0.243472 	-0.0166667	0.813756
73 	43    	0.313015 	0.287245 	-0.0166666	0.813756
74 	47    	0.293157 	0.261938 	-0.0166667	0.813756
75 	45    	0.327825 	0.282709 	-0.0166667	0.813756
76 	46    	0.255714 	0.274173 	-0.0171428	0.813756
77 	44    	0.313425 	0.304101 	-0.0166667	0.813756
78 	49    	0.228257 	0.264732 	-0.0171428	0.813756
79 	46    	0.260443 	0.244137 	-0.0166667	0.813756
80 	45    	0.308698 	0.207844 	-0.0166666	0.813756
81 	47    	0.27215  	0.20436  	-0.0166667	0.694815
82 	48    	0.302128 	0.15793  	-0.015    	0.702675
83 	46    	0.283345 	0.20828  	-0.0174999	0.702675
84 	46    	0.365862 	0.222521 	-0.0175   	0.743359
85 	47    	0.324604 	0.224931 	-0.0171429	0.812083
86 	47    	0.313667 	0.228233 	-0.0171429	0.812083
87 	48    	0.315103 	0.242293 	-0.0166667	0.813756
88 	44    	0.331887 	0.236592 	-0.0160001	0.812308
89 	49    	0.226315 	0.199998 	-0.0166667	0.703466
90 	45    	0.338323 	0.216261 	-0.0171429	0.850967
91 	44    	0.378375 	0.257083 	-0.0166652	0.812083
92 	47    	0.253846 	0.266498 	-0.0166667	0.868997
93 	50    	0.271707 	0.236584 	-0.0166667	0.868866
94 	47    	0.386514 	0.240174 	-0.0166667	0.871988
95 	45    	0.370871 	0.260263 	-0.0171429	0.813708
96 	43    	0.422752 	0.277734 	-0.0166667	0.871988
97 	44    	0.411474 	0.291226 	-0.0166666	0.877602
98 	49    	0.335499 	0.273881 	-0.0166667	0.871988
99 	48    	0.397276 	0.240776 	-0.016    	0.871988
100	46    	0.444335 	0.225087 	0.115597  	0.871988
101	46    	0.44203  	0.239789 	0.0748184 	0.873464
102	44    	0.450506 	0.249668 	0.0748605 	0.873464
103	43    	0.41675  	0.277467 	-0.0133333	0.873464
