gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	46    	0.0770981	0.118131	-0.016  	0.515749
2  	46    	0.0896058	0.114816	-0.016  	0.341743
3  	45    	0.14365  	0.164073	-0.016  	0.813756
4  	47    	0.157286 	0.147344	-0.0171429	0.514351
5  	46    	0.153887 	0.127555	-0.0160001	0.514351
6  	45    	0.205909 	0.167323	-0.02     	0.515856
7  	44    	0.194906 	0.16692 	-0.02     	0.515856
8  	45    	0.208975 	0.150935	-0.0166667	0.515856
9  	47    	0.216497 	0.139164	-0.0166667	0.53447 
10 	44    	0.208171 	0.169815	-0.0171429	0.594054
11 	46    	0.263018 	0.155203	-0.02     	0.594054
12 	46    	0.239742 	0.176296	-0.02     	0.598283
13 	49    	0.13821  	0.160852	-0.0200001	0.583103
14 	46    	0.202963 	0.155592	-0.0171428	0.644678
15 	46    	0.22681  	0.151848	-0.02     	0.583103
16 	45    	0.238976 	0.184801	-0.02     	0.643646
17 	46    	0.202157 	0.194238	-0.0199999	0.813756
18 	43    	0.243827 	0.17916 	-0.02     	0.643646
19 	47    	0.211033 	0.192172	-0.0177778	0.643646
20 	48    	0.259806 	0.163581	-0.0166667	0.705842
21 	45    	0.242811 	0.171685	-0.02     	0.705842
22 	47    	0.225766 	0.152732	-0.0166667	0.581279
23 	48    	0.204788 	0.16064 	-0.0200001	0.581279
24 	46    	0.192053 	0.131416	-0.0166667	0.426718
25 	47    	0.18308  	0.14542 	-0.0177778	0.51382 
26 	43    	0.228457 	0.147278	-0.0166667	0.554933
27 	44    	0.20313  	0.147385	-0.02     	0.554933
28 	47    	0.246584 	0.144284	-0.0166667	0.621525
29 	45    	0.258853 	0.102442	0.0711777 	0.564679
30 	48    	0.249324 	0.119666	-0.0166667	0.546063
31 	49    	0.247995 	0.115214	-0.0166667	0.549107
32 	45    	0.24999  	0.203312	-1        	0.603152
33 	46    	0.286425 	0.0793586	0.127124  	0.489149
34 	46    	0.27211  	0.201232 	-1        	0.447599
35 	47    	0.253745 	0.271536 	-1        	0.620598
36 	44    	0.309114 	0.0890994	0.175594  	0.620598
37 	46    	0.280238 	0.216961 	-1        	0.620598
38 	41    	0.321522 	0.106324 	0.115439  	0.620598
39 	44    	0.298612 	0.0986889	0.0655339 	0.620598
40 	47    	0.295913 	0.0832828	0.122553  	0.478869
41 	43    	0.231931 	0.324492 	-1        	0.553556
42 	45    	0.249906 	0.269557 	-1        	0.553556
43 	48    	0.264703 	0.199142 	-1        	0.553556
44 	49    	0.241271 	0.269048 	-1        	0.493229
45 	44    	0.25395  	0.208981 	-1        	0.503347
46 	46    	0.248964 	0.202623 	-1        	0.516962
47 	46    	0.289871 	0.102634 	0.0900334 	0.516962
48 	46    	0.306797 	0.108896 	0.0813532 	0.516962
49 	45    	0.252482 	0.20782  	-1        	0.516962
50 	47    	0.261718 	0.0968246	0.0915982 	0.504722
51 	47    	0.2206   	0.213143 	-1        	0.56865 
52 	47    	0.265802 	0.199262 	-1        	0.533095
53 	46    	0.24181  	0.326155 	-1        	0.603325
54 	47    	0.192077 	0.322294 	-1        	0.581397
55 	44    	0.269405 	0.145743 	-0.02     	0.581397
56 	46    	0.260521 	0.153271 	-0.0177778	0.581397
57 	40    	0.296387 	0.185663 	-0.0200002	0.581397
58 	47    	0.249474 	0.166872 	-0.0177778	0.696506
