Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-030.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-030.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	45    	0.0696103	0.109346	-0.016  	0.34171 
2  	46    	0.101519 	0.109326	-0.0166667	0.294832
3  	43    	0.135953 	0.143764	-0.02     	0.514537
4  	47    	0.190868 	0.133386	-0.0175   	0.514537
5  	44    	0.209643 	0.167777	-0.02     	0.812825
6  	45    	0.187653 	0.190073	-0.02     	0.812825
7  	49    	0.264933 	0.184717	-0.0166668	0.812825
8  	47    	0.225493 	0.186918	-0.02     	0.687912
9  	46    	0.277367 	0.198193	-0.02     	0.812825
10 	47    	0.230476 	0.189518	-0.0166667	0.687912
11 	47    	0.287495 	0.158406	-0.02     	0.693407
12 	46    	0.279051 	0.153291	-0.0166667	0.617138
13 	45    	0.301503 	0.156611	0.0961615 	0.705828
14 	46    	0.271774 	0.209601	-0.02     	0.686312
15 	47    	0.278213 	0.184065	-0.02     	0.729281
16 	42    	0.365041 	0.192078	0.0860911 	0.729969
17 	46    	0.301883 	0.210894	-0.02     	0.686312
18 	48    	0.280591 	0.176952	-0.0171428	0.650493
19 	47    	0.286974 	0.176929	-0.02     	0.650493
20 	47    	0.321701 	0.208956	-0.02     	0.729969
21 	46    	0.34231  	0.196616	-0.02     	0.732729
22 	44    	0.336392 	0.218138	-0.016    	0.732729
23 	46    	0.288398 	0.207221	-0.0177778	0.732729
24 	49    	0.219736 	0.177155	-0.02     	0.734842
25 	49    	0.280333 	0.156766	-0.0175   	0.804635
26 	46    	0.268501 	0.212247	-0.02     	0.804635
27 	48    	0.271216 	0.216453	-0.02     	0.804635
28 	45    	0.261191 	0.198766	-0.02     	0.729969
29 	46    	0.259679 	0.204542	-0.02     	0.706026
30 	49    	0.222877 	0.201672	-0.02     	0.703466
31 	46    	0.264701 	0.188366	-0.02     	0.703466
32 	46    	0.25348  	0.211137	-0.0175   	0.703466
33 	47    	0.231965 	0.192159	-0.0171429	0.811396
34 	45    	0.244013 	0.202669	-0.0175   	0.811396
35 	48    	0.242367 	0.191991	-0.0177778	0.705091
36 	45    	0.253036 	0.211246	-0.02     	0.703466
37 	49    	0.248261 	0.188414	-0.02     	0.706026
38 	46    	0.257651 	0.197177	-0.0175   	0.705984
39 	45    	0.265542 	0.2375  	-0.0175   	0.703852
40 	43    	0.263028 	0.250767	-0.0171429	0.811247
41 	46    	0.240252 	0.202853	-0.02     	0.703466
42 	47    	0.230379 	0.210076	-0.02     	0.704133
43 	44    	0.260209 	0.212566	-0.02     	0.811396
44 	46    	0.239202 	0.226802	-0.0171429	0.811396
45 	46    	0.285336 	0.205559	-0.02     	0.811396
46 	48    	0.193222 	0.186866	-0.0166668	0.811396
47 	48    	0.187752 	0.213371	-0.02     	0.812977
48 	46    	0.26646  	0.205476	-0.0179999	0.812308
49 	46    	0.228298 	0.208176	-0.02     	0.812083
50 	45    	0.238409 	0.208868	-0.0175   	0.811396
51 	49    	0.233535 	0.144144	-0.0177777	0.729823
52 	46    	0.220635 	0.161255	-0.02     	0.729823
53 	48    	0.241429 	0.170491	-0.0166666	0.729823
54 	45    	0.299442 	0.175093	-0.0150003	0.729823
55 	46    	0.279104 	0.176216	-0.016    	0.729823
56 	42    	0.307126 	0.189456	-0.0177778	0.729823
57 	45    	0.280398 	0.198117	-0.0177778	0.867041
58 	47    	0.298457 	0.195692	-0.015    	0.867493
59 	49    	0.293122 	0.130078	0.0696688 	0.61463 
60 	46    	0.289872 	0.145847	-0.02     	0.694742
61 	44    	0.314529 	0.164963	0.0640876 	0.692978
62 	48    	0.228122 	0.143199	-0.02     	0.66416 
63 	46    	0.248067 	0.109783	-0.0171429	0.61463 
64 	47    	0.251622 	0.118245	-0.02     	0.61463 
65 	43    	0.295113 	0.125476	-0.01     	0.61463 
66 	47    	0.292225 	0.136902	0.0603774 	0.614325
67 	47    	0.29849  	0.151126	0.0862626 	0.698685
68 	48    	0.275692 	0.153065	-0.0171429	0.698685
69 	46    	0.283549 	0.152642	-0.0177778	0.698558
70 	45    	0.301128 	0.1881  	-0.0171429	0.705072
71 	47    	0.32174  	0.175151	-0.0175   	0.705828
72 	44    	0.260124 	0.189522	-0.0175001	0.687912
73 	45    	0.266506 	0.18623 	-0.0228572	0.702212
74 	48    	0.247885 	0.183515	-0.0175   	0.802666
75 	47    	0.287472 	0.196611	-0.0160001	0.812825
76 	44    	0.293432 	0.246403	-0.0171429	0.812825
77 	46    	0.287758 	0.235606	-0.02     	0.818806
78 	47    	0.294883 	0.210492	-0.0171429	0.818806
79 	46    	0.30201  	0.188163	-0.0171427	0.818806
80 	42    	0.289981 	0.212532	-0.0177778	0.818806
81 	45    	0.319044 	0.234711	-0.0200001	0.818826
82 	48    	0.29368  	0.214542	-0.02     	0.818826
83 	42    	0.30202  	0.175653	-0.0166667	0.818826
84 	46    	0.27237  	0.192909	-0.0175   	0.818826
85 	45    	0.285521 	0.225423	-0.0171428	0.818826
86 	49    	0.247665 	0.163182	-0.0166666	0.818826
87 	45    	0.288153 	0.169842	-0.0160001	0.843322
88 	49    	0.199697 	0.1603  	-0.0175   	0.730774
89 	48    	0.233898 	0.158908	-0.02     	0.705828
90 	47    	0.223134 	0.167994	-0.0225001	0.644423
91 	46    	0.248499 	0.141473	-0.0160001	0.540102
92 	48    	0.257691 	0.16037 	-0.02     	0.703401
93 	45    	0.243614 	0.146149	-0.0166666	0.610346
94 	43    	0.31707  	0.145094	-0.016    	0.702995
95 	46    	0.255921 	0.168062	-0.0171429	0.671399
96 	44    	0.279371 	0.168172	-0.02     	0.671399
97 	47    	0.359822 	0.169567	-0.02     	0.706012
98 	47    	0.343488 	0.17303 	-0.0133334	0.676757
99 	44    	0.340303 	0.163005	-0.01     	0.676757
100	43    	0.340875 	0.185247	0.083188  	0.671399
101	46    	0.331671 	0.161563	-0.0133333	0.671399
102	45    	0.340379 	0.152191	0.112929  	0.683944
103	45    	0.371376 	0.171468	0.0815354 	0.729557
104	44    	0.310561 	0.153862	-0.0175001	0.683944
105	44    	0.354257 	0.137771	-0.02     	0.683944
106	44    	0.301572 	0.153894	-0.0166665	0.683944
107	46    	0.330437 	0.154237	0.0982805 	0.683944
108	47    	0.290805 	0.151326	0.05807   	0.683944
109	45    	0.313929 	0.166201	-0.0185714	0.683944
110	49    	0.316485 	0.137484	0.0819936 	0.708043
111	47    	0.302859 	0.14363 	-0.02     	0.623551
112	47    	0.29736  	0.128962	0.0740183 	0.623551
113	46    	0.301067 	0.157391	-0.0171429	0.807499
114	47    	0.308093 	0.163233	-0.02     	0.807499
115	47    	0.308003 	0.15161 	-0.0166667	0.807499
116	50    	0.326408 	0.144585	0.0588354 	0.624787
117	48    	0.300587 	0.120134	0.0844644 	0.592225
118	44    	0.345177 	0.150792	-0.015    	0.666311
119	46    	0.336347 	0.123322	0.0988255 	0.666311
120	46    	0.310348 	0.155051	-0.02     	0.666311
121	49    	0.291526 	0.138487	-0.02     	0.576544
122	49    	0.298256 	0.11884 	0.0769641 	0.649018
123	49    	0.302475 	0.0990686	0.0907625 	0.543207
124	45    	0.308525 	0.0991143	0.0755503 	0.518453
125	45    	0.313787 	0.097184 	0.0857957 	0.574678
126	49    	0.32387  	0.0819034	0.147684  	0.539624
