gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	48    	0.0602937	0.111664	-0.0160001	0.353624
2  	48    	0.11207  	0.142308	-0.02     	0.504487
3  	46    	0.171078 	0.142973	-0.02     	0.540725
4  	46    	0.190736 	0.164192	-0.02     	0.586094
5  	47    	0.20199  	0.16333 	-0.02     	0.61748 
6  	47    	0.192681 	0.14084 	-0.0199999	0.61748 
7  	46    	0.217188 	0.148927	-0.0171429	0.702687
8  	46    	0.207957 	0.139339	-0.0171429	0.61748 
9  	46    	0.209267 	0.117307	-0.02     	0.540371
10 	49    	0.239138 	0.126553	-0.0171428	0.58856 
11 	43    	0.258907 	0.121635	-0.02     	0.58856 
12 	46    	0.258783 	0.147311	-0.0171428	0.680542
13 	47    	0.255528 	0.125571	-0.02     	0.638832
14 	44    	0.27385  	0.0892578	0.0857418 	0.425014
15 	48    	0.268686 	0.114004 	-0.0166665	0.659654
16 	46    	0.255915 	0.125692 	-0.02     	0.659654
17 	46    	0.225946 	0.136776 	-0.0181818	0.659654
18 	49    	0.250676 	0.119594 	-0.0175   	0.659654
19 	48    	0.279627 	0.118676 	-0.02     	0.641553
20 	50    	0.246507 	0.0923506	-0.0181818	0.499104
21 	48    	0.24408  	0.0939779	-0.0175   	0.428064
22 	48    	0.258299 	0.117173 	-0.0166667	0.533252
23 	45    	0.280913 	0.0972547	0.0667389 	0.533252
24 	45    	0.271921 	0.125056 	-0.016    	0.632595
25 	40    	0.300665 	0.146295 	-0.02     	0.632595
26 	46    	0.278121 	0.132031 	-0.022    	0.560316
27 	46    	0.261316 	0.108362 	0.0839114 	0.560316
28 	48    	0.291962 	0.124662 	-0.0166668	0.591185
29 	44    	0.276318 	0.138342 	-0.0133333	0.591185
30 	48    	0.250904 	0.118688 	-0.0166667	0.591185
31 	46    	0.266374 	0.102864 	0.0590567 	0.53082 
32 	47    	0.265905 	0.102709 	-0.0171428	0.498883
33 	44    	0.269195 	0.099201 	0.0898355 	0.530577
34 	45    	0.273754 	0.287519 	-1        	0.57465 
35 	46    	0.33491  	0.110068 	0.0975215 	0.611356
