gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	44    	0.0878084	0.137735	-0.0166667	0.514537
2  	48    	0.131353 	0.150768	-0.0166667	0.514537
3  	45    	0.170457 	0.18556 	-0.02     	0.812083
4  	45    	0.207162 	0.18925 	-0.02     	0.703659
5  	45    	0.240812 	0.209322	-0.02     	0.812083
6  	46    	0.222907 	0.18939 	-0.0171429	0.703019
7  	42    	0.268109 	0.189285	-0.0166667	0.705828
8  	43    	0.253687 	0.194069	-0.0171429	0.812083
9  	49    	0.234507 	0.187372	-0.0166667	0.615367
10 	45    	0.268388 	0.247792	-0.02     	0.812977
11 	48    	0.309092 	0.212699	-0.0175   	0.705205
12 	47    	0.435212 	0.217035	-0.0166666	0.732214
13 	47    	0.309508 	0.216512	-0.0175001	0.732214
14 	50    	0.320735 	0.216622	-0.0174999	0.732505
15 	45    	0.43921  	0.232456	-0.02     	0.811247
16 	49    	0.260279 	0.231223	-0.0166667	0.729213
17 	45    	0.380697 	0.234978	-0.0175   	0.729213
18 	47    	0.356699 	0.217874	-0.016    	0.731072
19 	47    	0.370023 	0.24981 	-0.0171428	0.81028 
20 	48    	0.294377 	0.225458	-0.0171429	0.829557
21 	48    	0.343565 	0.25363 	-0.018    	0.819601
22 	50    	0.295878 	0.234861	-0.02     	0.749629
23 	48    	0.402085 	0.233917	-0.0177778	0.804601
24 	47    	0.363982 	0.249879	-0.0199998	0.829788
25 	46    	0.306676 	0.2697  	-0.02     	0.829725
26 	44    	0.350225 	0.272901	-0.02     	0.83174 
27 	45    	0.33153  	0.275578	-0.02     	0.83504 
28 	46    	0.310761 	0.2541  	-0.02     	0.833335
29 	45    	0.375837 	0.295781	-0.02     	0.835159
30 	48    	0.299193 	0.291278	-0.0175   	0.833335
31 	48    	0.276501 	0.262094	-0.0200001	0.834818
32 	42    	0.35175  	0.238535	-0.0177778	0.832826
33 	49    	0.350339 	0.265006	-0.0177778	0.834818
34 	44    	0.312029 	0.301326	-0.02     	0.834818
35 	47    	0.265032 	0.279625	-0.018    	0.834818
36 	47    	0.373793 	0.274946	-0.02     	0.831654
37 	49    	0.346828 	0.281785	-0.02     	0.831654
38 	45    	0.373662 	0.278698	-0.02     	0.888716
39 	44    	0.3657   	0.308338	-0.02     	0.889783
40 	45    	0.387109 	0.284643	-0.02     	0.889783
41 	48    	0.405082 	0.301525	-0.02     	0.889105
42 	46    	0.403608 	0.268818	-0.0171428	0.840185
43 	44    	0.482893 	0.267758	-0.0177778	0.888716
44 	46    	0.398107 	0.268503	-0.0177778	0.888716
45 	45    	0.494211 	0.273109	-0.015    	0.889783
46 	46    	0.441989 	0.284561	-0.0199999	0.889783
47 	42    	0.448507 	0.289444	-0.02     	0.890799
48 	49    	0.37332  	0.292973	-0.0183333	0.832288
49 	47    	0.399728 	0.258537	-0.0177778	0.826034
50 	47    	0.461512 	0.243272	-0.0166667	0.827809
51 	44    	0.38338  	0.26771 	0.0626413 	0.826034
52 	46    	0.406971 	0.282794	-0.016    	0.889783
53 	47    	0.425774 	0.279969	-0.0177778	0.936267
54 	47    	0.365532 	0.266319	-0.0171429	0.890799
55 	48    	0.415502 	0.274033	-0.02     	0.888716
56 	46    	0.425326 	0.308269	-0.02     	0.898959
57 	46    	0.44108  	0.283637	-0.0166667	0.888716
58 	48    	0.37056  	0.254814	-0.0160001	0.898945
59 	47    	0.387012 	0.257704	-0.02     	0.818261
60 	46    	0.446441 	0.274341	-0.02     	0.81797 
61 	45    	0.45843  	0.290358	-0.0181818	0.817104
62 	44    	0.367488 	0.277969	-0.0177778	0.893092
63 	44    	0.467804 	0.25537 	0.0579892 	0.900648
64 	45    	0.474776 	0.267871	-0.0159999	0.900648
65 	42    	0.460734 	0.285985	-0.01     	0.900648
66 	47    	0.441957 	0.283084	-0.0171429	0.900648
67 	46    	0.433213 	0.276206	0.072064  	0.900648
68 	45    	0.445059 	0.251283	0.0675416 	0.900648
69 	49    	0.372193 	0.280596	-0.0166666	0.905038
70 	49    	0.336724 	0.25463 	-0.02     	0.819398
71 	48    	0.425507 	0.246364	-0.0166667	0.891338
72 	46    	0.397327 	0.247687	-0.0166667	0.891338
73 	44    	0.488276 	0.268015	-0.0175001	0.891338
74 	45    	0.464951 	0.278895	-0.0171428	0.894854
75 	44    	0.453997 	0.285734	-0.015    	0.894854
76 	48    	0.414761 	0.274773	-0.0166575	0.894854
77 	44    	0.444681 	0.280072	-0.0166667	0.899385
78 	44    	0.493774 	0.277861	-0.018    	1.11997 
79 	45    	0.475288 	0.313099	-0.0175   	1.11997 
80 	45    	0.364577 	0.292406	-0.0225   	0.994845
81 	45    	0.443339 	0.276481	-0.0166667	0.994845
82 	48    	0.474023 	0.29304 	-0.0171429	0.994845
83 	48    	0.418277 	0.270132	-0.0171428	0.994845
84 	48    	0.436985 	0.262801	-0.0171429	0.899711
85 	41    	0.436775 	0.304947	-0.0106536	0.899711
86 	44    	0.46093  	0.307485	-0.0177778	0.903946
87 	47    	0.393331 	0.282101	-0.0175001	0.899711
88 	43    	0.417545 	0.279381	0.0666068 	0.899711
89 	44    	0.397677 	0.275025	-0.0174999	0.899711
90 	46    	0.425713 	0.29441 	-0.0166667	0.976188
91 	46    	0.436841 	0.284536	-0.015    	0.976188
92 	47    	0.439016 	0.275542	-0.0175   	0.917169
93 	43    	0.51575  	0.291493	-0.0175   	0.917169
94 	47    	0.406044 	0.273508	-0.0171428	0.917169
95 	41    	0.448583 	0.273075	0.0821884 	0.917169
96 	44    	0.49589  	0.258753	0.07516   	0.918019
97 	46    	0.391287 	0.273255	-0.0166568	0.918019
98 	46    	0.490164 	0.284976	0.102745  	0.99021 
99 	45    	0.442006 	0.278362	-0.0175   	0.988247
100	45    	0.42899  	0.277239	0.0551786 	0.989165
101	45    	0.468226 	0.281616	-0.0166573	0.970669
102	45    	0.403786 	0.287188	-0.0150001	0.970669
103	47    	0.417373 	0.273119	0.0475396 	0.918019
104	40    	0.496642 	0.291665	0.0819312 	0.918019
105	50    	0.386709 	0.259654	-0.01     	0.991227
106	44    	0.487778 	0.239129	-0.0160001	0.991227
107	44    	0.365266 	0.281701	-0.0171428	0.991227
108	47    	0.448628 	0.294808	-0.0166667	0.991227
109	46    	0.512724 	0.300206	-0.015    	0.991227
110	46    	0.43807  	0.307522	-0.0177778	0.991227
111	44    	0.522958 	0.306681	-0.0181818	1.02553 
112	45    	0.4907   	0.311217	-0.0166666	1.02553 
113	45    	0.430115 	0.316318	0.0601994 	1.02553 
114	46    	0.394581 	0.307385	-0.0166666	0.99021 
115	49    	0.319951 	0.25696 	-0.016    	1.07513 
116	47    	0.399281 	0.224436	0.0784472 	0.988247
117	45    	0.481694 	0.264462	-0.0171429	0.988247
118	47    	0.389229 	0.251817	0.0632354 	0.967266
119	46    	0.380084 	0.251455	-0.016    	0.904008
120	45    	0.458154 	0.300061	-0.0171428	0.97673 
121	44    	0.437975 	0.284445	0.0532016 	0.97673 
122	42    	0.416979 	0.298423	-0.017143 	0.97673 
123	49    	0.368835 	0.24815 	0.0761719 	0.906473
124	44    	0.415455 	0.269707	0.100684  	0.906473
