Argument values: path=C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;f9-mut-030.sim, genformat=None, initialgenotype=/*9*/BLU, opt=vertpos, popsize=50, generations=1000, tournament=10, pmut=0.9, pxov=0.2, hof_size=1, hof_savefile=None, max_numparts=30, max_numjoints=None, max_numneurons=None, max_numconnections=None, max_numgenochars=50
Using Framsticks version: 5.0rc22
Home (writable) dir     : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data
Resources dir           : C:\Users\1625203\Downloads\Framsticks50rc22\Framsticks50rc22\data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Performing a basic test 1/2... OK.
Performing a basic test 2/2... OK.
Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'f9-mut-030.sim']
gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	45    	0.0381675	0.102275	-0.016  	0.427755
2  	46    	0.0807633	0.127067	-0.0166668	0.427755
3  	48    	0.142292 	0.176386	-0.0166667	0.812083
4  	50    	0.172241 	0.145628	-0.017143 	0.514444
5  	45    	0.219749 	0.188701	-0.02     	0.703019
6  	47    	0.232649 	0.220395	-0.0166667	0.812083
7  	46    	0.206104 	0.194381	-0.0166667	0.812825
8  	46    	0.244211 	0.213769	-0.02     	0.812825
9  	49    	0.21825  	0.21235 	-0.0171429	0.812083
10 	45    	0.214834 	0.200004	-0.0175   	0.706353
11 	45    	0.292173 	0.223275	-0.0171429	0.706353
12 	48    	0.257361 	0.176177	-0.016    	0.81506 
13 	44    	0.26882  	0.224559	-0.02     	0.81506 
14 	48    	0.291388 	0.203226	-0.0175   	0.832435
15 	48    	0.281701 	0.1889  	-0.0177778	0.81506 
16 	44    	0.350733 	0.212494	-0.02     	0.81506 
17 	47    	0.270882 	0.209252	-0.0177778	0.718827
18 	44    	0.301504 	0.20992 	-0.0175   	0.730315
19 	46    	0.308036 	0.206948	-0.0166667	0.732214
20 	47    	0.3153   	0.209135	-0.0171428	0.730315
21 	47    	0.25497  	0.182048	-0.0175   	0.655445
22 	50    	0.245552 	0.164879	-0.0177778	0.581188
23 	46    	0.280917 	0.177041	-0.0171429	0.799939
24 	46    	0.252939 	0.153814	-0.0199999	0.544982
25 	45    	0.2671   	0.171984	-0.0199999	0.652763
26 	46    	0.285975 	0.166231	-0.0177778	0.81969 
27 	44    	0.280027 	0.177818	-0.02     	0.81969 
28 	44    	0.329867 	0.180368	0.0762869 	0.81969 
29 	45    	0.323954 	0.206617	-0.02     	0.81969 
30 	42    	0.348864 	0.211259	-0.02     	0.754727
31 	45    	0.34171  	0.199581	-0.018    	0.756269
32 	43    	0.336585 	0.215854	-0.0166664	0.756269
33 	47    	0.267135 	0.200998	-0.02     	0.756269
34 	44    	0.357702 	0.190948	-0.0166667	0.706285
35 	48    	0.28086  	0.193634	-0.0200001	0.780978
36 	48    	0.308957 	0.157435	-0.02     	0.753446
37 	45    	0.313327 	0.222457	-0.0171428	0.822555
38 	42    	0.365912 	0.239437	-0.0175   	0.831993
39 	44    	0.315586 	0.224669	-0.02     	0.831993
40 	48    	0.297565 	0.21079 	-0.0171429	0.822555
41 	43    	0.322679 	0.180512	-0.0150002	0.822555
42 	48    	0.32032  	0.213453	-0.016    	0.796095
43 	48    	0.278396 	0.162154	-0.0175   	0.796095
44 	42    	0.354851 	0.22528 	-0.02     	0.761571
45 	48    	0.298851 	0.177035	0.0667508 	0.758954
46 	45    	0.296357 	0.15896 	-0.02     	0.758954
47 	47    	0.304599 	0.17832 	-0.0175   	0.758954
48 	48    	0.262905 	0.197071	-0.0171429	0.855743
49 	50    	0.26645  	0.134491	-0.0171416	0.754081
50 	45    	0.296514 	0.185981	-0.0166666	0.754081
51 	46    	0.345393 	0.199942	-0.0166667	0.828442
52 	48    	0.291688 	0.16493 	-0.0199999	0.828442
53 	49    	0.306665 	0.131268	-0.0171428	0.634547
54 	43    	0.315056 	0.103509	0.111763  	0.578788
55 	42    	0.335162 	0.160946	-0.02     	0.766393
56 	42    	0.29066  	0.176448	-0.02     	0.766393
57 	46    	0.300452 	0.165434	-0.0166667	0.732625
58 	49    	0.284033 	0.156629	-0.0171386	0.689785
59 	48    	0.266665 	0.175389	-0.0171428	0.734188
60 	45    	0.271367 	0.148195	-0.0150001	0.695274
61 	47    	0.281029 	0.17224 	-0.02     	0.933688
62 	50    	0.278781 	0.148388	-0.0160001	0.694751
63 	47    	0.294888 	0.1664  	-0.0171429	0.705828
64 	47    	0.25328  	0.199446	-0.0171429	0.705828
65 	44    	0.303416 	0.229377	-0.0171429	0.705828
66 	44    	0.319961 	0.234779	-0.0175   	0.813756
67 	47    	0.196915 	0.222127	-0.02     	0.813756
68 	49    	0.186286 	0.18076 	-0.0171428	0.813708
69 	48    	0.215648 	0.183001	-0.0175   	0.702349
70 	45    	0.236373 	0.174256	-0.0171429	0.702349
71 	46    	0.202964 	0.182101	-0.02     	0.581238
72 	49    	0.212888 	0.150893	-0.0171429	0.581238
73 	47    	0.209097 	0.173951	-0.02     	0.702349
74 	46    	0.213063 	0.194582	-0.0199999	0.703725
75 	48    	0.227268 	0.183773	-0.0171429	0.702349
76 	46    	0.225696 	0.204791	-0.0166667	0.706014
77 	46    	0.25507  	0.180039	-0.0171429	0.812825
78 	44    	0.271834 	0.194362	-0.0171428	0.812825
79 	48    	0.228405 	0.197424	-0.0171429	0.704074
80 	47    	0.20539  	0.233548	-0.02     	0.813756
81 	47    	0.268406 	0.207866	-0.0166667	0.813756
82 	44    	0.251933 	0.208491	-0.0171429	0.705984
83 	46    	0.24031  	0.199526	-0.02     	0.702732
84 	47    	0.269223 	0.174097	-0.0166667	0.705337
85 	43    	0.26424  	0.229041	-0.02     	0.811247
86 	47    	0.210388 	0.179155	-0.0175   	0.705337
87 	49    	0.268964 	0.183544	-0.0177778	0.703946
88 	43    	0.293278 	0.20999 	-0.02     	0.706012
89 	45    	0.255688 	0.230762	-0.0175   	0.732974
90 	44    	0.299753 	0.247752	-0.0175   	0.807637
91 	46    	0.294076 	0.254235	-0.02     	0.812825
92 	44    	0.28847  	0.228563	-0.0171428	0.729753
93 	45    	0.268173 	0.208818	-0.0199998	0.706012
94 	44    	0.2892   	0.254832	-0.02     	0.812977
95 	50    	0.191473 	0.20983 	-0.02     	0.812308
96 	43    	0.242343 	0.224956	-0.02     	0.812977
97 	47    	0.194366 	0.198837	-0.0166667	0.812308
98 	43    	0.266438 	0.218317	-0.0171431	0.812308
99 	47    	0.193947 	0.175923	-0.02     	0.704074
100	47    	0.245161 	0.183614	-0.0166668	0.694721
101	48    	0.24708  	0.183566	-0.0171428	0.812977
102	48    	0.265393 	0.216407	-0.0171429	0.813756
103	47    	0.238129 	0.239703	-0.0171428	0.813756
104	45    	0.242989 	0.204411	-0.0177778	0.813756
105	45    	0.295246 	0.198177	-0.0160001	0.705857
106	42    	0.258928 	0.204259	-0.02     	0.706014
107	45    	0.271961 	0.215515	-0.0171428	0.706014
108	47    	0.279363 	0.232151	-0.02     	0.706014
109	46    	0.25078  	0.198816	-0.0175   	0.705837
110	45    	0.314796 	0.233475	-0.0166667	0.812825
111	46    	0.303222 	0.242286	-0.017143 	0.812825
112	46    	0.262408 	0.229694	-0.0171429	0.812825
113	49    	0.236033 	0.195453	-0.02     	0.812308
114	47    	0.254324 	0.2199  	-0.02     	0.812308
115	45    	0.253933 	0.178919	-0.0166666	0.812308
116	44    	0.250483 	0.214602	-0.02     	0.812308
117	46    	0.260788 	0.195603	-0.018    	0.812308
118	49    	0.191063 	0.166448	-0.0166666	0.53704 
119	47    	0.19756  	0.175918	-0.0171429	0.572646
120	42    	0.266145 	0.180695	-0.0171429	0.687824
121	47    	0.258064 	0.171504	-0.02     	0.687824
122	43    	0.263069 	0.188745	-0.0175   	0.688921
123	48    	0.257148 	0.187858	-0.02     	0.687897
124	42    	0.28871  	0.183446	-0.02     	0.732974
125	49    	0.229691 	0.183351	-0.02     	0.609994
126	47    	0.26915  	0.177884	-0.02     	0.614634
127	47    	0.26414  	0.204708	-0.0177778	0.813954
128	43    	0.256676 	0.203816	-0.02     	0.813954
129	45    	0.29561  	0.173145	-0.02     	0.813954
130	44    	0.30853  	0.211741	-0.015    	0.813954
131	50    	0.219724 	0.176955	-0.0175   	0.634841
132	47    	0.260532 	0.166833	-0.0171428	0.724263
133	45    	0.275266 	0.207077	-0.0175   	0.813708
134	45    	0.27892  	0.213362	-0.02     	0.813708
135	45    	0.253311 	0.22844 	-0.0199999	0.813708
136	45    	0.280753 	0.228462	-0.0171429	0.813708
137	50    	0.21904  	0.205496	-0.0177778	0.813756
138	43    	0.235776 	0.216326	-0.0199999	0.813756
139	46    	0.231887 	0.182081	-0.0175   	0.594228
140	47    	0.277469 	0.149932	-0.0166667	0.706014
141	45    	0.281623 	0.189618	-0.0166667	0.706014
142	46    	0.304697 	0.194822	-0.018    	0.872278
143	45    	0.289526 	0.222376	-0.0181818	0.872278
144	44    	0.323687 	0.226373	-0.02     	0.872278
145	46    	0.302531 	0.201387	-0.0171428	0.872278
146	46    	0.283424 	0.160132	-0.02     	0.719454
147	47    	0.255088 	0.159684	-0.02     	0.549747
148	47    	0.285657 	0.147865	-0.02     	0.62791 
149	46    	0.306059 	0.164221	-0.02     	0.813708
150	42    	0.345196 	0.213114	-0.0166667	0.813708
151	43    	0.310599 	0.243021	-0.018    	0.813708
152	47    	0.307258 	0.214991	-0.0177778	0.813708
153	44    	0.268531 	0.220383	-0.0175   	0.813708
154	41    	0.31023  	0.26781 	-0.0175   	0.813954
155	47    	0.23732  	0.215735	-0.0175   	0.813954
156	48    	0.220926 	0.195245	-0.0171428	0.811396
157	45    	0.198011 	0.215608	-0.02     	0.812825
158	48    	0.224085 	0.182665	-0.0166667	0.703725
159	47    	0.211731 	0.190969	-0.0171429	0.703725
160	44    	0.258744 	0.218766	-0.0171428	0.813708
161	47    	0.267121 	0.18995 	-0.0174999	0.813708
162	46    	0.241661 	0.196591	-0.0200001	0.695373
163	45    	0.256285 	0.177352	-0.018    	0.695373
164	48    	0.26695  	0.198461	-0.02     	0.812977
165	48    	0.223387 	0.19777 	-0.02     	0.695373
166	47    	0.264533 	0.202818	-0.0177778	0.813756
167	44    	0.279686 	0.229916	-0.0175   	0.813708
168	47    	0.213354 	0.208372	-0.02     	0.813708
169	43    	0.261312 	0.210251	-0.0171429	0.811247
170	46    	0.245477 	0.207388	-0.0171429	0.813708
171	46    	0.215006 	0.194377	-0.0175   	0.703946
172	47    	0.228021 	0.177019	-0.02     	0.694721
173	46    	0.224663 	0.173053	-0.02     	0.706213
174	43    	0.27259  	0.173521	-0.0199999	0.706213
175	49    	0.256755 	0.175866	-0.02     	0.61405 
176	47    	0.253597 	0.160378	-0.0171429	0.706228
177	46    	0.274121 	0.1593  	-0.0171428	0.706439
178	47    	0.299489 	0.211104	-0.0171429	0.818826
179	42    	0.364715 	0.250169	-0.0171428	0.818826
180	47    	0.253958 	0.202546	-0.0175   	0.706439
181	48    	0.307461 	0.184089	-0.01     	0.702025
182	46    	0.309727 	0.217298	-0.0166667	0.818826
183	47    	0.330418 	0.204937	-0.0174999	0.811396
184	47    	0.253867 	0.211422	-0.0171429	0.818826
185	47    	0.352581 	0.207987	0.0997942 	0.819969
186	46    	0.260567 	0.212627	-0.0175   	0.72134 
187	45    	0.291256 	0.210545	-0.015    	0.706014
188	48    	0.244064 	0.169598	-0.02     	0.706157
189	47    	0.302449 	0.166037	-0.0175   	0.706157
190	46    	0.291726 	0.183505	-0.02     	0.706157
191	46    	0.278287 	0.191914	-0.0175   	0.706324
192	44    	0.335429 	0.212336	-0.0171429	0.706324
193	47    	0.325379 	0.190091	-0.02     	0.704723
194	43    	0.317853 	0.210988	-0.0171429	0.704835
195	47    	0.313871 	0.2194  	-0.02     	0.811247
196	46    	0.297205 	0.197507	-0.0200001	0.811247
197	44    	0.289512 	0.241481	-0.02     	0.811247
198	48    	0.282245 	0.197489	-0.0166667	0.732974
199	43    	0.280765 	0.261832	-0.02     	0.732974
200	49    	0.239573 	0.193665	-0.0175   	0.73109 
201	44    	0.269582 	0.197238	-0.0171428	0.73109 
202	49    	0.261842 	0.213445	-0.0171429	0.801679
203	43    	0.309753 	0.219991	-0.02     	0.801679
204	48    	0.256901 	0.187724	-0.02     	0.703933
205	46    	0.285145 	0.171805	-0.0171428	0.703933
206	45    	0.28666  	0.167979	-0.0175   	0.703933
207	48    	0.281703 	0.190265	-0.02     	0.73109 
208	44    	0.305299 	0.193359	-0.0171428	0.73109 
209	47    	0.265334 	0.187065	-0.02     	0.73109 
210	48    	0.272665 	0.181672	-0.02     	0.704681
211	47    	0.298252 	0.175161	-0.0177779	0.617128
212	47    	0.310669 	0.204167	-0.02     	0.845432
213	48    	0.221326 	0.144798	-0.0175   	0.516852
214	47    	0.201366 	0.141332	-0.0174999	0.534985
215	44    	0.258144 	0.12378 	-0.02     	0.498743
216	46    	0.253091 	0.1425  	-0.0177778	0.519132
217	46    	0.289513 	0.160793	-0.0177778	0.730153
218	49    	0.290504 	0.14429 	-0.0171428	0.600739
219	48    	0.303398 	0.186427	-0.0183333	0.645359
220	47    	0.286208 	0.161326	-0.02     	0.721526
221	46    	0.291269 	0.170842	-0.0133333	0.721133
222	49    	0.245321 	0.143889	-0.0166668	0.702349
223	48    	0.278385 	0.199823	-0.0175   	0.813756
224	47    	0.294887 	0.187855	-0.0171429	0.703659
225	45    	0.276477 	0.201273	-0.0177778	0.706014
226	45    	0.239925 	0.195329	-0.0166667	0.705857
227	44    	0.251453 	0.192218	-0.0175   	0.702675
228	46    	0.225445 	0.204956	-0.02     	0.703659
229	48    	0.223272 	0.217267	-0.0175   	0.813756
230	44    	0.254057 	0.220848	-0.0177778	0.813756
231	48    	0.234439 	0.180366	-0.02     	0.813708
232	44    	0.295579 	0.233483	-0.0171428	0.813708
233	49    	0.242941 	0.211816	-0.0174999	0.812825
234	46    	0.247901 	0.201323	-0.0175   	0.812825
235	43    	0.242099 	0.174685	-0.02     	0.812825
236	45    	0.27353  	0.178158	-0.0175   	0.705837
237	48    	0.223736 	0.195617	-0.02     	0.703019
238	48    	0.215521 	0.178836	-0.0175   	0.702675
239	44    	0.235203 	0.166078	-0.018    	0.68893 
240	45    	0.270186 	0.162194	-0.0171428	0.787787
241	44    	0.279542 	0.184955	-0.018    	0.787787
242	47    	0.270875 	0.189911	-0.0171429	0.704074
243	42    	0.281163 	0.183349	-0.02     	0.704074
244	44    	0.274658 	0.205516	-0.02     	0.704074
245	43    	0.274264 	0.213141	-0.02     	0.704074
246	42    	0.326017 	0.252567	-0.018    	0.706288
247	47    	0.298106 	0.231121	-0.02     	0.706288
248	47    	0.330149 	0.222508	-0.017143 	0.730303
249	45    	0.37455  	0.243193	-0.0166666	0.807297
250	47    	0.298946 	0.212755	-0.0175   	0.730303
251	46    	0.326407 	0.22746 	-0.0171428	0.813756
252	45    	0.313006 	0.226742	-0.0166666	0.813756
253	48    	0.258043 	0.233065	-0.02     	0.813756
254	47    	0.275067 	0.225769	-0.02     	0.92863 
255	45    	0.323114 	0.256133	-0.0171429	0.92863 
256	46    	0.31499  	0.255598	-0.02     	0.92863 
257	50    	0.254521 	0.170013	-0.0166667	0.641082
258	46    	0.277534 	0.156265	-0.0175001	0.702033
259	43    	0.300654 	0.211027	-0.02     	0.704883
260	47    	0.341732 	0.208993	-0.02     	0.833485
261	45    	0.286435 	0.226241	-0.02     	0.833485
262	44    	0.32847  	0.22464 	-0.02     	0.833493
263	47    	0.29323  	0.237619	-0.0175   	0.833485
