gen	nevals	avg     	stddev	min     	max     
0  	50    	0.218369	0     	0.218369	0.218369
1  	49    	0.0586275	0.118231	-0.0150001	0.427755
2  	42    	0.172692 	0.153479	-0.016    	0.428921
3  	48    	0.250961 	0.204181	-0.02     	0.812825
4  	45    	0.290633 	0.206918	-0.0166652	0.812825
5  	46    	0.253895 	0.28508 	-0.0166667	0.812977
6  	47    	0.266677 	0.224707	-0.0166667	0.812825
7  	47    	0.241145 	0.265248	-0.0171429	0.812977
8  	48    	0.251865 	0.228015	-0.0166666	0.813708
9  	44    	0.318382 	0.264409	-0.0166667	0.813708
10 	47    	0.302289 	0.260532	-0.0171429	0.813708
11 	48    	0.257431 	0.266747	-0.0171429	0.813708
12 	42    	0.335976 	0.263258	-0.0171429	0.813708
13 	48    	0.30579  	0.249172	-0.0171429	0.813756
14 	48    	0.278051 	0.250721	-0.0166668	0.813756
15 	46    	0.322052 	0.272238	-0.0166667	0.813756
16 	46    	0.249401 	0.268862	-0.0166667	0.813756
17 	46    	0.299911 	0.230539	-0.017143 	0.813756
18 	44    	0.242706 	0.242139	-0.0171429	0.813756
19 	47    	0.281041 	0.285668	-0.02     	0.813756
20 	48    	0.279099 	0.257508	-0.0166667	0.813756
21 	46    	0.245881 	0.271104	-0.0171429	0.813756
22 	46    	0.275606 	0.310731	-0.0166667	0.813756
23 	46    	0.262429 	0.265989	-0.0166667	0.813756
24 	46    	0.29461  	0.259049	-0.0166667	0.813756
25 	50    	0.238705 	0.236222	-0.0166667	0.813708
26 	47    	0.231379 	0.227605	-0.0166667	0.813756
27 	48    	0.194721 	0.220816	-0.0171429	0.813756
28 	46    	0.297937 	0.247974	-0.0166666	0.813756
29 	48    	0.223057 	0.232125	-0.0171428	0.813708
30 	44    	0.268767 	0.219325	-0.0160001	0.813708
31 	46    	0.257961 	0.227886	-0.0166667	0.813708
32 	42    	0.334058 	0.288556	-0.0171429	0.813708
33 	45    	0.323793 	0.301943	-0.0171428	0.818806
34 	45    	0.331059 	0.287598	-0.0166667	0.818806
35 	41    	0.407806 	0.32775 	-0.0166666	0.818806
36 	44    	0.331616 	0.273905	-0.0166667	0.818806
37 	50    	0.404828 	0.248557	-0.0166667	0.818806
38 	46    	0.392453 	0.265913	-0.0166667	0.818806
39 	47    	0.331128 	0.248735	-0.0166666	0.818806
40 	47    	0.368311 	0.244445	-0.0150001	0.842137
41 	45    	0.42245  	0.248187	0.0747692 	0.842137
42 	47    	0.316041 	0.228659	-0.02     	0.818806
43 	47    	0.325943 	0.230889	-0.0171429	0.818806
44 	46    	0.414921 	0.216074	-0.0166668	0.813708
45 	47    	0.358895 	0.254026	-0.0171429	0.818806
46 	44    	0.366884 	0.249951	-0.0171429	0.818806
47 	48    	0.328517 	0.226899	-0.0175   	0.818806
48 	44    	0.399788 	0.257864	-0.02     	0.818806
49 	46    	0.39377  	0.290475	-0.017143 	0.818806
50 	48    	0.309892 	0.255017	-0.0166667	0.732772
51 	45    	0.33444  	0.222791	-0.0199999	0.732772
52 	46    	0.397992 	0.234037	-0.016    	0.857883
53 	44    	0.38035  	0.236767	-0.0166667	0.857883
54 	50    	0.263497 	0.224984	-0.017143 	0.704681
55 	45    	0.387301 	0.225077	-0.02     	0.818806
56 	45    	0.40109  	0.257077	-0.02     	0.843243
57 	46    	0.346818 	0.260414	-0.02     	0.843243
58 	44    	0.342062 	0.257623	-0.02     	0.843243
59 	46    	0.320184 	0.216978	-0.0175   	0.843243
60 	47    	0.360851 	0.224767	-0.0171429	0.843584
61 	45    	0.361795 	0.271778	-0.0171429	0.843584
62 	45    	0.381147 	0.239415	-0.015    	0.843584
63 	46    	0.361532 	0.195635	-0.02     	0.750869
64 	46    	0.364167 	0.208796	-0.016    	0.843482
65 	50    	0.334302 	0.17905 	0.0985672 	0.844542
66 	45    	0.365054 	0.224575	-0.02     	0.844542
67 	48    	0.356039 	0.228039	-0.016    	0.858832
68 	43    	0.414374 	0.229936	-0.016    	0.844542
69 	47    	0.339774 	0.225192	-0.0166667	0.839884
70 	48    	0.3849   	0.227804	-0.02     	0.839884
71 	44    	0.40008  	0.253543	-0.02     	0.844488
72 	48    	0.386227 	0.216079	-0.015    	0.839347
73 	47    	0.337494 	0.223834	-0.0171429	0.756791
74 	48    	0.37526  	0.216869	-0.0159966	0.75819 
75 	50    	0.388045 	0.195477	-0.016    	0.757544
76 	46    	0.373709 	0.231305	-0.0166667	0.911455
77 	46    	0.415819 	0.231921	-0.015    	0.866113
78 	42    	0.442036 	0.23698 	0.115941  	0.864953
79 	43    	0.398497 	0.256233	-0.0171429	0.864953
80 	46    	0.401028 	0.240465	-0.0133334	0.866113
81 	47    	0.393054 	0.237527	-0.0171428	0.866113
82 	49    	0.406811 	0.22516 	0.0981983 	0.864993
83 	47    	0.482575 	0.246679	0.116325  	1.01465 
84 	49    	0.393952 	0.266722	-0.02     	0.866864
85 	47    	0.385583 	0.293115	-0.016664 	0.866189
